ell,TT,EE,BB,TE
2114,186.46179522782543,4.664098924102467,0.04340595520082749,-5.605650477585529
2115,185.84630141718588,4.66601355138,0.04336180472747085,-5.506881487371081
2116,185.22722458182935,4.668421486769224,0.043317574681255765,-5.409586444479248
2117,184.60523336560743,4.671319788488679,0.0432732661420312,-5.313783619504404
2118,183.97951013053196,4.674690753611004,0.043228880231305056,-5.219506507792431
2119,183.35146515929412,4.678531629541918,0.04318441811188874,-5.126766692404433
2120,182.71953683741867,4.682832327012965,0.043139880987529855,-5.035576133707105
2121,182.0858771957456,4.687590274791706,0.04309527010248693,-4.945962030432614
2122,181.44892358736269,4.6927881326074745,0.0430505867410609,-4.857937110452423
2123,180.809341394911,4.6984309308466194,0.043005832227152006,-4.771521919813952
2124,180.1685383875619,4.70449407001312,0.042961007923681085,-4.686737398183085
2125,179.52420773781824,4.71097531706171,0.04291611523206461,-4.603597454089801
2126,178.87849923366562,4.717872518198566,0.0428711555915471,-4.522116396673651
2127,178.2305909551281,4.725168740002949,0.042826130478662315,-4.44231636722539
2128,177.58114631115762,4.7328545522721885,0.042781041406404735,-4.36420505712058
2129,176.93008556123795,4.740920597438298,0.042735889923585714,-4.28779056729482
2130,176.27658584200924,4.749357588308905,0.04269067761399732,-4.213103695857157
2131,175.62205253394606,4.75815630578314,0.04264540609563248,-4.140153370337361
2132,174.96566227774525,4.767315024894046,0.04260007701975524,-4.068956363219988
2133,174.30807717595764,4.776809799077056,0.04255469207004659,-3.9995075804597446
2134,173.6492163143959,4.786646456269935,0.04250925296158684,-3.9318246332817015
2135,172.9897414586513,4.796801169738806,0.04246376143990796,-3.865918126261019
2136,172.32957141050375,4.807265025788992,0.042418219279898826,-3.8017842302355898
2137,171.66788203438014,4.818036593006572,0.0423726282847603,-3.7394343967524337
2138,171.00607762391996,4.829107063133668,0.042326990284867416,-3.678873073845724
2139,170.34407675332886,4.840452820279249,0.042281307136643714,-3.6201125633509466
2140,169.681797973925,4.852080008568429,0.042235580721340336,-3.563158164604441
2141,169.01915984065909,4.863965102876336,0.04218981294384304,-3.508008174632101
2142,168.3568237736852,4.87610690480528,0.04214400573141863,-3.4546613164795774
2143,167.6939655798609,4.888481970099562,0.042098161032491394,-3.4031315956866286
2144,167.03198965447675,4.901096604606007,0.0420522808152987,-3.3534133866122664
2145,166.37007199774106,4.913927434974395,0.042006367066628254,-3.305517830723261
2146,165.70813158154166,4.9269585479063425,0.04196042179051986,-3.259446093710312
2147,165.04683037613316,4.940196344350049,0.04191444700687199,-3.215197535659666
2148,164.3860877067931,4.9536175385405325,0.04186844475022653,-3.172768967018008
2149,163.72656595059257,4.967213725592497,0.041822417068361664,-3.1321583613857795
2150,163.06744205804688,4.980976522291677,0.04177636602099946,-3.093364853958902
2151,162.40937795784762,4.994890274003264,0.0417302936784724,-3.056387938747956
2152,161.752289192226,5.008947322164153,0.04168420212046294,-3.021229520539856
2153,161.09683349995032,5.0231327317883645,0.04163809343466748,-2.9878918589828247
2154,160.44218329997798,5.037439007908809,0.04159196971556433,-2.9563716819092862
2155,159.78973989316043,5.051866093090204,0.04154583306313268,-2.926663228596856
2156,159.1379336435734,5.0663842231982175,0.04149968558167184,-2.8987612928848967
2157,158.48816668513015,5.08100078008082,0.04145352937857174,-2.872661591945881
2158,157.84035593773203,5.095700862304862,0.041407366563205775,-2.8483598721036465
2159,157.193675968462,5.1104769961062955,0.041361199245764375,-2.8258526487602644
2160,156.54953035769935,5.12530684789993,0.04131502953619232,-2.8051349005760993
2161,155.90709471480733,5.1401903636034705,0.04126885954315882,-2.786199992036808
2162,155.26703087889769,5.1551200528223164,0.04122269137303994,-2.769037441685091
2163,154.62925843917128,5.170080986449144,0.04117652712896477,-2.7536408670835657
2164,153.9936975951126,5.185058222628132,0.041130368909938216,-2.7400012958228355
2165,153.36026918138816,5.2000442327344185,0.0410842188099326,-2.7281116189543866
2166,152.72963752747404,5.215031470668679,0.04103807891713888,-2.7179651016463438
2167,152.10172481188914,5.230004942168172,0.04099195131312995,-2.7095516652404927
2168,151.47645392115936,5.244964487535547,0.04094583807219702,-2.702854912053939
2169,150.8537484733886,5.259887637583118,0.04089974126067015,-2.6978543499379826
2170,150.23427567646428,5.274781609798032,0.04085366293629943,-2.6945313309266994
2171,149.61721784574843,5.289623879272084,0.04080760514767557,-2.6928675614516293
2172,149.00398660153255,5.304421603254375,0.040761569933687805,-2.6928428696394544
2173,148.39376588076124,5.319152192119213,0.040715559323069694,-2.694441143714257
2174,147.78722613355228,5.333815305607549,0.04066957533393361,-2.697642899289316
2175,147.18429583902105,5.348395708885551,0.04062361997336121,-2.7024319604449447
2176,146.5849043606901,5.362885555425766,0.04057769523702877,-2.7087902553665857
2177,145.98898196634312,5.377284384858509,0.04053180310891339,-2.7167015259237273
2178,145.3964598473316,5.391569407443862,0.04048594556089104,-2.7261490944883926
2179,144.80801297234734,5.40574007206791,0.04044012455254752,-2.7371173448480723
2180,144.2235744355463,5.419780922408736,0.04039434203088166,-2.749589488861381
2181,143.6423354741391,5.433683879927309,0.04034859993003414,-2.763549270055975
2182,143.06571682548832,5.447440813480672,0.04030290017111636,-2.778973381703952
2183,142.49291173335496,5.46105096565966,0.04025724466194197,-2.7958377015417626
2184,141.92460013881222,5.474498665750037,0.040211635296860025,-2.814118177989543
2185,141.35997735532175,5.4877756128202755,0.0401660739565075,-2.8337915677128045
2186,140.7997254233949,5.500880873784238,0.04012056250765695,-2.8548333503182866
2187,140.244527454486,5.513798596439584,0.040075102802935046,-2.8772215856351546
2188,139.69283913924238,5.526527720984865,0.04002969668066493,-2.90093363968294
2189,139.14608860538746,5.539052264762522,0.03998434596460036,-2.9259449161949926
2190,138.60421941966328,5.551378462182638,0.03993905246369247,-2.952231822200372
2191,138.06643343433632,5.5634753361228375,0.03989381797178432,-2.9797732478326093
2192,137.53341930314548,5.575356408013064,0.039848644267376734,-3.0085438748484705
2193,137.005123986498,5.586997984246,0.03980353311323936,-3.038522341740864
2194,136.4807527611443,5.598398581274041,0.03975848625615604,-3.069686780548572
2195,135.96174056936388,5.6095492105363,0.0397135054264673,-3.1020125820625375
2196,135.44803785234515,5.620440805170508,0.039668592337721055,-3.1354701609225963
2197,134.93885339314227,5.631071646759833,0.03962374868618364,-3.1700316346248107
2198,134.43413999409293,5.641432507064548,0.039578976150419096,-3.205658188708429
2199,133.9345944836313,5.6515215031916135,0.03953427639071125,-3.242331269099804
2200,133.44017205250495,5.661329239400858,0.039489651048580855,-3.28001394785558
2201,132.9508303973444,5.670853605923358,0.03944510174618291,-3.318684984874205
2202,132.4665336343055,5.680084751563334,0.03940063008565165,-3.358303602331022
2203,131.98724839531843,5.689020108307585,0.03935623764848776,-3.3988595527437604
2204,131.51368536447916,5.69764958972047,0.03931192599483636,-3.4403204721902925
2205,131.04507077665443,5.705970446354903,0.03926769666280284,-3.48266158636024
2206,130.58137492574673,5.713979836156334,0.039223551167691696,-3.525873131462137
2207,130.12331216740145,5.721659966561064,0.039179491001218474,-3.569923204939684
2208,129.6701124161648,5.729007806741542,0.039135517630697794,-3.614787471255741
2209,129.22249248734897,5.736020229796453,0.03909163249824212,-3.6604417258455713
2210,128.78042759326075,5.742694011688457,0.03904783701991277,-3.70686188734654
2211,128.3431513440508,5.7490258302298125,0.039004132584850346,-3.7540165614100345
2212,127.91138425318688,5.755012264116529,0.03896052055440097,-3.801881889502957
2213,127.48510523233196,5.760634935311203,0.03891700226128317,-3.8504192559039696
2214,127.06429442588004,5.76591250662793,0.038873579008627514,-3.8996124214548744
2215,126.64819037500348,5.770826397413079,0.038830252069208086,-3.9494303737705247
2216,126.23826135638843,5.775372781231148,0.0387870226844752,-3.999834747518925
2217,125.83374837028605,5.779555156799492,0.03874389206376974,-4.050809529729355
2218,125.43463647837912,5.783369490624192,0.03870086138342256,-4.102316481583534
2219,125.04016913106646,5.786811644738051,0.03865793178597288,-4.1543322720537
2220,124.65181950446376,5.789884804490173,0.03861510437938554,-4.206833613091932
2221,124.26883348672015,5.7925771929861645,0.03857238023624852,-4.259789823181497
2222,123.891201014151,5.79489178403155,0.03852976039306376,-4.313162819259181
2223,123.51965606683387,5.7968314450250205,0.038487245849579535,-4.366936822068034
2224,123.152705323668,5.798384079902896,0.03844483756808871,-4.42107377804602
2225,122.79182800226852,5.799544913885495,0.03840253647289025,-4.475557921464524
2226,122.4355331730454,5.800323921573468,0.038360343449754926,-4.530351196419336
2227,122.08530243323926,5.800701256642359,0.03831825934535876,-4.585430390737944
2228,121.74039005513728,5.800686678489913,0.03827628496690983,-4.640772271506804
2229,121.40005148409328,5.8002749820286414,0.03823442108177954,-4.696338720677936
2230,121.06577183609974,5.799460854328505,0.03819266841715257,-4.7521064408634635
2231,120.73680887968598,5.798246302956505,0.03815102765983821,-4.8080446627719455
2232,120.41316436761733,5.796633227662346,0.03810949945605223,-4.864129994495892
2233,120.09409835799416,5.79461599210965,0.0380680844113314,-4.920331557504005
2234,119.78110054505213,5.79221113740314,0.03802678309047421,-4.976618407795529
2235,119.47269040423842,5.789405383806778,0.03798559601759577,-5.032959528820466
2236,119.17035986221705,5.786215057758474,0.0379445236761881,-5.0893238245202115
2237,118.8726306060293,5.78262666532249,0.037903566509320794,-5.1456949691929275
2238,118.58025391718812,5.778656319286608,0.03786272491985103,-5.202034259034453
2239,118.29249648503529,5.774282884344729,0.03782199927072747,-5.258317747311388
2240,118.01085456991608,5.769529689323154,0.037781389885312495,-5.314528809564452
2241,117.73311131060204,5.7643753873886325,0.0377408970478527,-5.370628423893927
2242,117.4607650617432,5.7588282399986035,0.037700521003912746,-5.426599734881066
2243,117.19382953548224,5.752896403983454,0.03766026196091336,-5.482403477440049
2244,116.93157662286391,5.746565647013611,0.03762012008869342,-5.53802996935603
2245,116.6740220498732,5.739836489902263,0.03758009552016386,-5.593439678701245
