ell,PP,PT,PE
1.289000000000000000e+03,4.251591621456027279e-09,1.662541858962986649e-06,-3.363328552793960162e-07
1.290000000000000000e+03,4.246048847281706125e-09,1.674320904010337637e-06,-3.369058002343940559e-07
1.291000000000000000e+03,4.240517201122225691e-09,1.686017081126174933e-06,-3.374387236182302992e-07
1.292000000000000000e+03,4.234996647999441482e-09,1.697628394387822650e-06,-3.379315854310766015e-07
1.293000000000000000e+03,4.229487152935372788e-09,1.709153650880494647e-06,-3.383845063799727633e-07
1.294000000000000000e+03,4.223988680952207642e-09,1.720590849162248142e-06,-3.387974462298981251e-07
1.295000000000000000e+03,4.218501197072296204e-09,1.731938801819294234e-06,-3.391705259034683017e-07
1.296000000000000000e+03,4.213024666318160690e-09,1.743195501973332102e-06,-3.395037049685357791e-07
1.297000000000000000e+03,4.207559053712483786e-09,1.754359767627140384e-06,-3.397971045252653423e-07
1.298000000000000000e+03,4.202104324278120234e-09,1.765429586552010346e-06,-3.400506839823703565e-07
1.299000000000000000e+03,4.196660443038087729e-09,1.776403782079820580e-06,-3.402645645796151596e-07
1.300000000000000000e+03,4.191227375015569402e-09,1.787280336720441175e-06,-3.404387056044858145e-07
1.301000000000000000e+03,4.185805086199348576e-09,1.798058268077209606e-06,-3.405732606135996719e-07
1.302000000000000000e+03,4.180393546440087375e-09,1.808736498653504114e-06,-3.406683498864415644e-07
1.303000000000000000e+03,4.174992726554019992e-09,1.819314996357247019e-06,-3.407242881183770764e-07
1.304000000000000000e+03,4.169602597357518755e-09,1.829792867641698714e-06,-3.407412277569075530e-07
1.305000000000000000e+03,4.164223129667096617e-09,1.840170085457108937e-06,-3.407194835225642451e-07
1.306000000000000000e+03,4.158854294299403839e-09,1.850445751268824906e-06,-3.406592078529021608e-07
1.307000000000000000e+03,4.153496062071228825e-09,1.860619842973573744e-06,-3.405607154566188122e-07
1.308000000000000000e+03,4.148148403799502251e-09,1.870691457145079349e-06,-3.404241587980998231e-07
1.309000000000000000e+03,4.142811290301287970e-09,1.880660576529814217e-06,-3.402498525376544133e-07
1.310000000000000000e+03,4.137485677342810223e-09,1.890526743128084159e-06,-3.400380301814647059e-07
1.311000000000000000e+03,4.132169564579024042e-09,1.900288820048529627e-06,-3.397888038291196293e-07
1.312000000000000000e+03,4.126863909043270290e-09,1.909947021064430322e-06,-3.395025285153315640e-07
1.313000000000000000e+03,4.121568681553165375e-09,1.919500430947413631e-06,-3.391793569295840275e-07
1.314000000000000000e+03,4.116283852926462192e-09,1.928949044139270319e-06,-3.388196034542505364e-07
1.315000000000000000e+03,4.111009393981054258e-09,1.938291940863949172e-06,-3.384234209308611516e-07
1.316000000000000000e+03,4.105745275534971571e-09,1.947529120067502339e-06,-3.379911235689639106e-07
1.317000000000000000e+03,4.100491468406386408e-09,1.956659657526449531e-06,-3.375228643969104612e-07
1.318000000000000000e+03,4.095248918317002656e-09,1.965683790651746054e-06,-3.370189975469838581e-07
1.319000000000000000e+03,4.090015645033814982e-09,1.974600358936132702e-06,-3.364796360101935742e-07
1.320000000000000000e+03,4.084792595525896613e-09,1.983408897648047457e-06,-3.359050135395615856e-07
1.321000000000000000e+03,4.079579740611965763e-09,1.992109416551674903e-06,-3.352954437624169810e-07
1.322000000000000000e+03,4.074377051110880440e-09,2.000700980749245452e-06,-3.346510803234307917e-07
1.323000000000000000e+03,4.069185466545976627e-09,2.009183843395014781e-06,-3.339722763256170571e-07
1.324000000000000000e+03,4.064003019095132899e-09,2.017556828253929946e-06,-3.332591457814144461e-07
1.325000000000000000e+03,4.058830649516933071e-09,2.025819470796335750e-06,-3.325119225020012642e-07
1.326000000000000000e+03,4.053668328630783574e-09,2.033971790961497039e-06,-3.317309193234824302e-07
1.327000000000000000e+03,4.048516027256227320e-09,2.042012843823156990e-06,-3.309162907144633341e-07
1.328000000000000000e+03,4.043374678778308860e-09,2.049942897303979080e-06,-3.300683884403938889e-07
1.329000000000000000e+03,4.038242327665462368e-09,2.057760760416010467e-06,-3.291873278434372824e-07
1.330000000000000000e+03,4.033119908526034912e-09,2.065465968835626554e-06,-3.282733427908425953e-07
1.331000000000000000e+03,4.028007392180119482e-09,2.073058552020369552e-06,-3.273267451254361082e-07
1.332000000000000000e+03,4.022905707144796107e-09,2.080538051155860301e-06,-3.263477680602491993e-07
1.333000000000000000e+03,4.017812907635475001e-09,2.087903261495218897e-06,-3.253365285658172993e-07
1.334000000000000000e+03,4.012729923383105543e-09,2.095154464735542934e-06,-3.242933767713782060e-07
1.335000000000000000e+03,4.007657679278401339e-09,2.102291201945136226e-06,-3.232185458531344643e-07
1.336000000000000000e+03,4.002594236797720181e-09,2.109312260609081353e-06,-3.221121538968359354e-07
1.337000000000000000e+03,3.997540522038641287e-09,2.116217930201751590e-06,-3.209745499118356585e-07
1.338000000000000000e+03,3.992497456286383262e-09,2.123007751672648872e-06,-3.198059670382583982e-07
1.339000000000000000e+03,3.987463108236435838e-09,2.129680505109080507e-06,-3.186065245782958721e-07
1.340000000000000000e+03,3.982438400373947322e-09,2.136236487392432785e-06,-3.173765703201887233e-07
1.341000000000000000e+03,3.977423303520377206e-09,2.142674729069290641e-06,-3.161162620849611573e-07
1.342000000000000000e+03,3.972418734185776830e-09,2.148995534051797956e-06,-3.148259463415429863e-07
1.343000000000000000e+03,3.967422770626739519e-09,2.155197675405742188e-06,-3.135057437067662193e-07
1.344000000000000000e+03,3.962437273858347837e-09,2.161281204121199788e-06,-3.121559625346244593e-07
1.345000000000000000e+03,3.957460326890389149e-09,2.167244886618534969e-06,-3.107767248548717695e-07
1.346000000000000000e+03,3.952492845045223229e-09,2.173089033464553021e-06,-3.093683757188455800e-07
1.347000000000000000e+03,3.947535738914994061e-09,2.178813185243442854e-06,-3.079311481629401419e-07
1.348000000000000000e+03,3.942587098605408266e-09,2.184416102115307829e-06,-3.064651657235255922e-07
1.349000000000000000e+03,3.937647835888094107e-09,2.189898100916454370e-06,-3.049707719406528534e-07
1.350000000000000000e+03,3.932718857831344120e-09,2.195258722106329265e-06,-3.034481998176407575e-07
1.351000000000000000e+03,3.927798262414258683e-09,2.200496628257654705e-06,-3.018975923614298289e-07
1.352000000000000000e+03,3.922887895874102140e-09,2.205611946150749451e-06,-3.003194166282913781e-07
1.353000000000000000e+03,3.917985864960444344e-09,2.210602877915700018e-06,-2.987139055356923656e-07
1.354000000000000000e+03,3.913093080478543266e-09,2.215468409988534325e-06,-2.970814004206087223e-07
1.355000000000000000e+03,3.908210448574564555e-09,2.220208322028499536e-06,-2.954223481724776415e-07
1.356000000000000000e+03,3.903336082987204995e-09,2.224820810825438861e-06,-2.937369834255869891e-07
1.357000000000000000e+03,3.898471819123994971e-09,2.229305393881491054e-06,-2.920257170894942484e-07
1.358000000000000000e+03,3.893615775361128381e-09,2.233660263048432344e-06,-2.902887856020318706e-07
1.359000000000000000e+03,3.888769782477773881e-09,2.237885469426365375e-06,-2.885266683994057736e-07
1.360000000000000000e+03,3.883931963470202056e-09,2.241979203317231133e-06,-2.867396025376073887e-07
1.361000000000000000e+03,3.879104144506601377e-09,2.245940986385426020e-06,-2.849279972678849538e-07
1.362000000000000000e+03,3.874284453185981417e-09,2.249769004550742776e-06,-2.830920915587792615e-07
1.363000000000000000e+03,3.869474711082839361e-09,2.253463316727860939e-06,-2.812323614382989713e-07
1.364000000000000000e+03,3.864673050381680361e-09,2.257022107474938140e-06,-2.793490465285053111e-07
1.365000000000000000e+03,3.859881288080509884e-09,2.260444902116763523e-06,-2.774425543280403244e-07
1.366000000000000000e+03,3.855097102040884487e-09,2.263729881402619642e-06,-2.755131264746779194e-07
1.367000000000000000e+03,3.850323223051828141e-09,2.266877111042609499e-06,-2.735612354048280705e-07
1.368000000000000000e+03,3.845557332957303868e-09,2.269884770618363790e-06,-2.715871234431991947e-07
1.369000000000000000e+03,3.840801239653551070e-09,2.272752388597777144e-06,-2.695911962467228748e-07
1.370000000000000000e+03,3.836053088979035078e-09,2.275478141344230667e-06,-2.675736982531414350e-07
1.371000000000000000e+03,3.831314684304534832e-09,2.278062100313249301e-06,-2.655350981342505795e-07
1.372000000000000000e+03,3.826584175985966535e-09,2.280502440900328237e-06,-2.634756410461940975e-07
1.373000000000000000e+03,3.821863362885471863e-09,2.282798694183754594e-06,-2.613957307202814218e-07
1.374000000000000000e+03,3.817150399859642670e-09,2.284949032948759399e-06,-2.592956145171698070e-07
1.375000000000000000e+03,3.812447081278718886e-09,2.286953533315428484e-06,-2.571757571814104672e-07
1.376000000000000000e+03,3.807751566483273030e-09,2.288810367306664493e-06,-2.550364068215812733e-07
1.377000000000000000e+03,3.803065645368291122e-09,2.290519068062998135e-06,-2.528779651646514011e-07
1.378000000000000000e+03,3.798388386035086145e-09,2.292078351502080442e-06,-2.507007423160521131e-07
1.379000000000000000e+03,3.793718861039868078e-09,2.293486659657816092e-06,-2.485050198207380041e-07
1.380000000000000000e+03,3.789058853595725780e-09,2.294744072913947300e-06,-2.462912573013591000e-07
1.381000000000000000e+03,3.784406534180788586e-09,2.295848760256823734e-06,-2.440597067153544976e-07
1.382000000000000000e+03,3.779763681574089177e-09,2.296800256610372208e-06,-2.418107671815109507e-07
1.383000000000000000e+03,3.775129369440778195e-09,2.297597276978301983e-06,-2.395447500962739881e-07
1.384000000000000000e+03,3.770502675859985130e-09,2.298238262275549095e-06,-2.372619396770322049e-07
1.385000000000000000e+03,3.765885372990221480e-09,2.298723295352209449e-06,-2.349627902069373391e-07
1.386000000000000000e+03,3.761275642344887545e-09,2.299050543510579173e-06,-2.326475576539659094e-07
1.387000000000000000e+03,3.756675251689057350e-09,2.299219542547275502e-06,-2.303166384239810124e-07
1.388000000000000000e+03,3.752083280200648234e-09,2.299229007005909564e-06,-2.279703452573200100e-07
1.389000000000000000e+03,3.747498811431225540e-09,2.299077377614247255e-06,-2.256089651414479088e-07
1.390000000000000000e+03,3.742923606585839617e-09,2.298764737831172470e-06,-2.232329468227051424e-07
1.391000000000000000e+03,3.738356748125856577e-09,2.298289528354886268e-06,-2.208425767241904967e-07
1.392000000000000000e+03,3.733797322862360203e-09,2.297650463867063181e-06,-2.184381695498796458e-07
1.393000000000000000e+03,3.729247085476270188e-09,2.296847079966928736e-06,-2.160201183261731206e-07
1.394000000000000000e+03,3.724705121694429263e-09,2.295878091266190002e-06,-2.135887374687613406e-07
1.395000000000000000e+03,3.720170521569683394e-09,2.294741939540324870e-06,-2.111443174038323674e-07
1.396000000000000000e+03,3.715645033294389968e-09,2.293438706441865264e-06,-2.086873000016858578e-07
1.397000000000000000e+03,3.711127745843055831e-09,2.291966833482246881e-06,-2.062179751043606689e-07
1.398000000000000000e+03,3.706617752492684243e-09,2.290325036231914327e-06,-2.037366591604260553e-07
1.399000000000000000e+03,3.702116794982335893e-09,2.288512848685832205e-06,-2.012437416981220790e-07
1.400000000000000000e+03,3.697623965516524330e-09,2.286528986225070579e-06,-1.987395388685717343e-07
1.401000000000000000e+03,3.693139240639105646e-09,2.284373501022002536e-06,-1.962243875407684106e-07
1.402000000000000000e+03,3.688661721912971560e-09,2.282050157175372736e-06,-1.936985630992539932e-07
1.403000000000000000e+03,3.684193147344047589e-09,2.279565413724065317e-06,-1.911624760896687947e-07
1.404000000000000000e+03,3.679732618233251976e-09,2.276924098041336610e-06,-1.886163974552611878e-07
1.405000000000000000e+03,3.675280115138898457e-09,2.274131581539509655e-06,-1.860606448718607733e-07
1.406000000000000000e+03,3.670834744667698565e-09,2.271192965156844832e-06,-1.834955141633354822e-07
1.407000000000000000e+03,3.666398236336872526e-09,2.268114161558819775e-06,-1.809213670123269404e-07
1.408000000000000000e+03,3.661969695695975195e-09,2.264900271302644808e-06,-1.783384989354065136e-07
1.409000000000000000e+03,3.657549103303617683e-09,2.261556665738599927e-06,-1.757472276047346413e-07
1.410000000000000000e+03,3.653135569977111060e-09,2.258088178403627426e-06,-1.731478294537792384e-07
1.411000000000000000e+03,3.648730816805830490e-09,2.254501257067179432e-06,-1.705407052493517363e-07
1.412000000000000000e+03,3.644333953557497418e-09,2.250800734408658272e-06,-1.679261308039824310e-07
1.413000000000000000e+03,3.639944960791024460e-09,2.246991981715663926e-06,-1.653044237861247220e-07
1.414000000000000000e+03,3.635563819065400745e-09,2.243080370260445172e-06,-1.626759018633242282e-07
1.415000000000000000e+03,3.631189644418889200e-09,2.239071004664537304e-06,-1.600408636440673123e-07
1.416000000000000000e+03,3.626824147490743654e-09,2.234969789928411409e-06,-1.573996652248949724e-07
1.417000000000000000e+03,3.622466443278999850e-09,2.230781830165037847e-06,-1.547526048986679456e-07
1.418000000000000000e+03,3.618116512342944703e-09,2.226512496584624468e-06,-1.521000003292626099e-07
1.419000000000000000e+03,3.613774335241940815e-09,2.222167160382029614e-06,-1.494421691796474825e-07
1.420000000000000000e+03,3.609439033188759257e-09,2.217750664541799903e-06,-1.467793941538793573e-07
1.421000000000000000e+03,3.605112306465544019e-09,2.213269437684916811e-06,-1.441120634643642973e-07
1.422000000000000000e+03,3.600793275254077356e-09,2.208728321712587487e-06,-1.414404591791166297e-07
1.423000000000000000e+03,3.596481920114025860e-09,2.204132687756990258e-06,-1.387648989573977795e-07
1.424000000000000000e+03,3.592178221605123122e-09,2.199487906934951405e-06,-1.360857004575613901e-07
1.425000000000000000e+03,3.587882160287181317e-09,2.194799350347947275e-06,-1.334031813370532975e-07
1.426000000000000000e+03,3.583593716720083345e-09,2.190072389082103440e-06,-1.307176592524113450e-07
1.427000000000000000e+03,3.579312019283974286e-09,2.185312133972276860e-06,-1.280294366129959782e-07
1.428000000000000000e+03,3.575038753915103852e-09,2.180524477115679588e-06,-1.253388618864628143e-07
1.429000000000000000e+03,3.570773047975376815e-09,2.175714528749173913e-06,-1.226462371602070817e-07
1.430000000000000000e+03,3.566514882024977582e-09,2.170887659896844054e-06,-1.199518800870975152e-07
1.431000000000000000e+03,3.562264236624166658e-09,2.166049241567425568e-06,-1.172561083190950155e-07
1.432000000000000000e+03,3.558021092333275688e-09,2.161204644754301541e-06,-1.145592395072525696e-07
1.433000000000000000e+03,3.553785429712712004e-09,2.156359240435506824e-06,-1.118615913017153573e-07
1.434000000000000000e+03,3.549557229322955728e-09,2.151518399573723792e-06,-1.091634813517206712e-07
1.435000000000000000e+03,3.545336471724561845e-09,2.146687493116286161e-06,-1.064652273055980759e-07
1.436000000000000000e+03,3.541123137478160609e-09,2.141871891995175600e-06,-1.037671468107691165e-07
1.437000000000000000e+03,3.536917207144452174e-09,2.137076967127024692e-06,-1.010695575137476101e-07
1.438000000000000000e+03,3.532718661284215276e-09,2.132307835487140131e-06,-9.837276534541425029e-08
1.439000000000000000e+03,3.528526640359912011e-09,2.127570123015385833e-06,-9.567710030720015816e-08
1.440000000000000000e+03,3.524342806124561800e-09,2.122869453371601908e-06,-9.298289111526999522e-08
1.441000000000000000e+03,3.520166298043714453e-09,2.118210943483763696e-06,-9.029044369770527592e-08
1.442000000000000000e+03,3.515997096678446079e-09,2.113599964190470448e-06,-8.760007569640489064e-08
1.443000000000000000e+03,3.511835182589907644e-09,2.109041886314974022e-06,-8.491210475235986926e-08
1.444000000000000000e+03,3.507680536339325802e-09,2.104542080665175078e-06,-8.222684850565340764e-08
1.445000000000000000e+03,3.503533138487998343e-09,2.100105918033622648e-06,-7.954462459546090729e-08
1.446000000000000000e+03,3.499392969597297919e-09,2.095738769197517104e-06,-7.686575066004982983e-08
1.447000000000000000e+03,3.495260010228672868e-09,2.091446004918705924e-06,-7.419054433677982930e-08
1.448000000000000000e+03,3.491134240943643493e-09,2.087232995943690466e-06,-7.151932326210275220e-08
1.449000000000000000e+03,3.487015642303805783e-09,2.083105113003616649e-06,-6.885240507156253158e-08
1.450000000000000000e+03,3.482904194870827280e-09,2.079067726814284699e-06,-6.619010739979531938e-08
1.451000000000000000e+03,3.478799879896584127e-09,2.075124317851392049e-06,-6.353273580476635600e-08
1.452000000000000000e+03,3.474702681393548233e-09,2.071270805687096027e-06,-6.088054754055010162e-08
1.453000000000000000e+03,3.470612584064387289e-09,2.067501219683166780e-06,-5.823378778473997921e-08
1.454000000000000000e+03,3.466529572611823579e-09,2.063809589218440474e-06,-5.559270171422866404e-08
1.455000000000000000e+03,3.462453631738637705e-09,2.060189943688815483e-06,-5.295753450520801746e-08
1.456000000000000000e+03,3.458384746147671065e-09,2.056636312507254509e-06,-5.032853133316919946e-08
1.457000000000000000e+03,3.454322900541821720e-09,2.053142725103784577e-06,-4.770593737290255614e-08
1.458000000000000000e+03,3.450268901104905654e-09,2.049703455018014674e-06,-4.509000316811949614e-08
1.459000000000000000e+03,3.446221088615246935e-09,2.046312043125364646e-06,-4.248096284226667581e-08
1.460000000000000000e+03,3.442180270221413049e-09,2.042962763408287127e-06,-3.987906724920293046e-08
1.461000000000000000e+03,3.438146430626528704e-09,2.039649645364352823e-06,-3.728456156094468580e-08
1.462000000000000000e+03,3.434119554533781888e-09,2.036366718508198032e-06,-3.469769094880771907e-08
1.463000000000000000e+03,3.430099626646414768e-09,2.033108012371521264e-06,-3.211870058340694729e-08
1.464000000000000000e+03,3.426086631667729483e-09,2.029867556503087893e-06,-2.954783563465658944e-08
1.465000000000000000e+03,3.422080554301084832e-09,2.026639380468723809e-06,-2.698534127177004395e-08
1.466000000000000000e+03,3.418081379249901654e-09,2.023417513851321343e-06,-2.443146266326000129e-08
1.467000000000000000e+03,3.414089091217654968e-09,2.020195986250835462e-06,-2.188644497693829168e-08
1.468000000000000000e+03,3.410103674907878523e-09,2.016968827284285877e-06,-1.935053337991607708e-08
1.469000000000000000e+03,3.406125115024166865e-09,2.013730066585755783e-06,-1.682397303860370223e-08
1.470000000000000000e+03,3.402154206304378108e-09,2.010474212652054124e-06,-1.430701252629032708e-08
1.471000000000000000e+03,3.398189312440556129e-09,2.007194336679224942e-06,-1.179988959569241328e-08
1.472000000000000000e+03,3.394231229115545477e-09,2.003884947972018713e-06,-9.302853418232381123e-09
1.473000000000000000e+03,3.390279941033168171e-09,2.000540076231352495e-06,-6.816149157575877589e-09
1.474000000000000000e+03,3.386335432897303724e-09,1.997153751175207668e-06,-4.340021976687838341e-09
1.475000000000000000e+03,3.382397689411891616e-09,1.993720002538630364e-06,-1.874717037832409975e-09
1.476000000000000000e+03,3.378466695280927575e-09,1.990232860073728500e-06,5.795204974270250654e-10
1.477000000000000000e+03,3.374542435208466888e-09,1.986686353549675165e-06,3.022445468227848177e-09
1.478000000000000000e+03,3.370625696431988942e-09,1.983074748913920175e-06,5.453813363894157341e-09
1.479000000000000000e+03,3.366714857658538291e-09,1.979391603208887837e-06,7.873378014135757464e-09
1.480000000000000000e+03,3.362810707057694109e-09,1.975631182845404542e-06,1.028089462010112485e-08
1.481000000000000000e+03,3.358913229333742052e-09,1.971787517660188327e-06,1.267611802370153205e-08
1.482000000000000000e+03,3.355022409191022783e-09,1.967854637507020285e-06,1.505880306754898772e-08
1.483000000000000000e+03,3.351139029231210988e-09,1.963827039996372567e-06,1.742870874608442383e-08
1.484000000000000000e+03,3.347261477441741147e-09,1.959697818553748614e-06,1.978558216242296002e-08
1.485000000000000000e+03,3.343390537348452588e-09,1.955461471781386045e-06,2.212918174788846600e-08
1.486000000000000000e+03,3.339526193655915931e-09,1.951112029599901510e-06,2.445926234783765816e-08
1.487000000000000000e+03,3.335668431068761354e-09,1.946643521946973869e-06,2.677557880832798071e-08
1.488000000000000000e+03,3.331818027592259931e-09,1.942050210054582403e-06,2.907788943898068969e-08
1.489000000000000000e+03,3.327973380415341239e-09,1.937325660777585964e-06,3.136594243401383810e-08
1.490000000000000000e+03,3.324135268459594363e-09,1.932464135928256365e-06,3.363949583023872902e-08
1.491000000000000000e+03,3.320303676429880262e-09,1.927459665511818684e-06,3.589830447648671051e-08
1.492000000000000000e+03,3.316478589031115318e-09,1.922306279550561054e-06,3.814212322228985522e-08
1.493000000000000000e+03,3.312660779711115210e-09,1.916998464673043870e-06,4.037071653334700085e-08
1.494000000000000000e+03,3.308848654782316368e-09,1.911529336454960393e-06,4.258382055678252457e-08
1.495000000000000000e+03,3.305042988601103039e-09,1.905893382821570251e-06,4.478119922882938153e-08
1.496000000000000000e+03,3.301243765872619492e-09,1.900084633861996290e-06,4.696260740176438185e-08
1.497000000000000000e+03,3.297451756426455268e-09,1.894097345250359015e-06,4.912780577919238672e-08
1.498000000000000000e+03,3.293665373818310493e-09,1.887925095239146875e-06,5.127653776943370907e-08
1.499000000000000000e+03,3.289885388780206008e-09,1.881562140248788825e-06,5.340856381960892052e-08
1.500000000000000000e+03,3.286111786017515211e-09,1.875002510435952658e-06,5.552363878476864569e-08
1.501000000000000000e+03,3.282345332077029862e-09,1.868242347773407304e-06,5.762156430875408203e-08
1.502000000000000000e+03,3.278584449263975349e-09,1.861283124928085799e-06,5.970223361353108253e-08
1.503000000000000000e+03,3.274829906576615184e-09,1.854129319582738456e-06,6.176561316271494749e-08
1.504000000000000000e+03,3.271082469437362791e-09,1.846785182754326543e-06,6.381166379477540610e-08
1.505000000000000000e+03,3.267340565826457185e-09,1.839254304747924538e-06,6.584032379182840178e-08
1.506000000000000000e+03,3.263604962058124987e-09,1.831540937432417637e-06,6.785155374893600772e-08
1.507000000000000000e+03,3.259875644704260240e-09,1.823649111856130034e-06,6.984530690560122503e-08
1.508000000000000000e+03,3.256153375635601871e-09,1.815583291494413220e-06,7.182155360803386546e-08
1.509000000000000000e+03,3.252436589942316455e-09,1.807346640533945041e-06,7.378021334938754613e-08
1.510000000000000000e+03,3.248726050380968155e-09,1.798943624348920298e-06,7.572125600541493184e-08
1.511000000000000000e+03,3.245022516174184703e-09,1.790378487160585416e-06,7.764464406292467189e-08
1.512000000000000000e+03,3.241324427713254871e-09,1.781654832485777499e-06,7.955031249546862816e-08
1.513000000000000000e+03,3.237632545102175190e-09,1.772776905543085305e-06,8.143822356105373233e-08
1.514000000000000000e+03,3.233947624928769463e-09,1.763749157395892890e-06,8.330835034269732094e-08
1.515000000000000000e+03,3.230268112858799797e-09,1.754574776628401337e-06,8.516060683695580043e-08
1.516000000000000000e+03,3.226594766357032136e-09,1.745258216431964449e-06,8.699496568166212359e-08
1.517000000000000000e+03,3.222928339389715867e-09,1.735803714461592820e-06,8.881139069431183373e-08
1.518000000000000000e+03,3.219267282870603003e-09,1.726214887060505459e-06,9.060981417667032281e-08
1.519000000000000000e+03,3.215612351638484474e-09,1.716495972986980999e-06,9.239019973016809213e-08
1.520000000000000000e+03,3.211964297051176252e-09,1.706651409638629095e-06,9.415252302158908270e-08
1.521000000000000000e+03,3.208321575244109712e-09,1.696684412539343346e-06,9.589669285657310195e-08
1.522000000000000000e+03,3.204685701496742268e-09,1.686599622269617979e-06,9.762269610846560872e-08
1.523000000000000000e+03,3.201055135411095579e-09,1.676400666762129366e-06,9.933046297011090928e-08
1.524000000000000000e+03,3.197430627478558593e-09,1.666091778934918177e-06,1.010199581037477789e-07
1.525000000000000000e+03,3.193812924738518549e-09,1.655677383989531731e-06,1.026911592106529752e-07
1.526000000000000000e+03,3.190200491971212259e-09,1.645160721542567872e-06,1.043439710076796492e-07
1.527000000000000000e+03,3.186594835826168542e-09,1.634546413915706031e-06,1.059783834195028055e-07
1.528000000000000000e+03,3.182994424521395521e-09,1.623838101321770301e-06,1.075943246384139348e-07
1.529000000000000000e+03,3.179400004237059809e-09,1.613040010487220266e-06,1.091917603333456926e-07
1.530000000000000000e+03,3.175812317729982319e-09,1.602156553810848690e-06,1.107706701307238525e-07
1.531000000000000000e+03,3.172229838353405200e-09,1.591190996239338539e-06,1.123309548770236513e-07
1.532000000000000000e+03,3.168654064198566651e-09,1.580147940925520678e-06,1.138726073842342028e-07
1.533000000000000000e+03,3.165083472027980865e-09,1.569031040933053883e-06,1.153955539538558088e-07
1.534000000000000000e+03,3.161518803746373876e-09,1.557844516505472896e-06,1.168997612067037806e-07
1.535000000000000000e+03,3.157960797863462755e-09,1.546592766752131755e-06,1.183852105836160818e-07
1.536000000000000000e+03,3.154407936234487729e-09,1.535279082947168837e-06,1.198517992818852250e-07
1.537000000000000000e+03,3.150861708463244814e-09,1.523908048344537327e-06,1.212995228347088502e-07
1.538000000000000000e+03,3.147320599786068377e-09,1.512483329309417861e-06,1.227283057639512245e-07
1.539000000000000000e+03,3.143786096431433190e-09,1.501009496891082304e-06,1.241381451548169163e-07
1.540000000000000000e+03,3.140256687005590476e-09,1.489489863982743783e-06,1.255289354463821953e-07
1.541000000000000000e+03,3.136733854372851607e-09,1.477928997514886250e-06,1.269006742278079110e-07
1.542000000000000000e+03,3.133216090498249571e-09,1.466330574738043305e-06,1.282532846782137767e-07
1.543000000000000000e+03,3.129704874893037234e-09,1.454699150174490173e-06,1.295867658573317054e-07
1.544000000000000000e+03,3.126198702869953406e-09,1.443038058698341587e-06,1.309010095907966612e-07
1.545000000000000000e+03,3.122699050598243580e-09,1.431351850656761610e-06,1.321960154150175596e-07
1.546000000000000000e+03,3.119204416727324825e-09,1.419644214335832058e-06,1.334717052391140734e-07
1.547000000000000000e+03,3.115716274095439249e-09,1.407919687540098118e-06,1.347280799878274346e-07
1.548000000000000000e+03,3.112233124677703424e-09,1.396181627363526872e-06,1.359650290195535037e-07
1.549000000000000000e+03,3.108755327648658878e-09,1.384434402524505350e-06,1.371825373705533890e-07
1.550000000000000000e+03,3.105284349627568954e-09,1.372682207066710349e-06,1.383805747662359997e-07
1.551000000000000000e+03,3.101819066149611292e-09,1.360928548572172845e-06,1.395591021076806105e-07
1.552000000000000000e+03,3.098358728745853125e-09,1.349174377486880308e-06,1.407180589449816950e-07
1.553000000000000000e+03,3.094904803576852646e-09,1.337421097952355224e-06,1.418574917869746902e-07
1.554000000000000000e+03,3.091455805779258958e-09,1.325669307914112040e-06,1.429773636320596549e-07
1.555000000000000000e+03,3.088013198226119610e-09,1.313920398912757956e-06,1.440777222104756690e-07
1.556000000000000000e+03,3.084575499336341336e-09,1.302174660126804839e-06,1.451584957981445920e-07
1.557000000000000000e+03,3.081144168706230934e-09,1.290433478894916420e-06,1.462197325184859953e-07
1.558000000000000000e+03,3.077717728026200665e-09,1.278697464345453964e-06,1.472613943215012655e-07
1.559000000000000000e+03,3.074297633626545520e-09,1.266967991229071736e-06,1.482835304682048684e-07
1.560000000000000000e+03,3.070882410458474192e-09,1.255245371085169173e-06,1.492860672121933031e-07
1.561000000000000000e+03,3.067473511596964484e-09,1.243530974469383683e-06,1.502690541797156334e-07
1.562000000000000000e+03,3.064069465243346344e-09,1.231825421674452948e-06,1.512324523468968766e-07
1.563000000000000000e+03,3.060671721227930749e-09,1.220130070696654103e-06,1.521763123937144060e-07
1.564000000000000000e+03,3.057279538972523425e-09,1.208445399305201837e-06,1.531005769340556162e-07
1.565000000000000000e+03,3.053892181130429450e-09,1.196772329553953215e-06,1.540052422846071857e-07
1.566000000000000000e+03,3.050511092684851811e-09,1.185112206909454945e-06,1.548903601161444049e-07
1.567000000000000000e+03,3.047134809915987944e-09,1.173465381903355727e-06,1.557558535020194654e-07
1.568000000000000000e+03,3.043764774588837587e-09,1.161833195831931056e-06,1.566017744292904217e-07
1.569000000000000000e+03,3.040399526196674561e-09,1.150216288439133028e-06,1.574280823492734319e-07
1.570000000000000000e+03,3.037040503296812128e-09,1.138615988549888461e-06,1.582348301558479271e-07
1.571000000000000000e+03,3.033686970952493141e-09,1.127032803073934599e-06,1.590219582491130641e-07
1.572000000000000000e+03,3.030338197421647370e-09,1.115467654013491046e-06,1.597894629948065376e-07
1.573000000000000000e+03,3.026995616469697701e-09,1.103921857772426829e-06,1.605373981306230333e-07
1.574000000000000000e+03,3.023657775576754984e-09,1.092395803568686311e-06,1.612656840068321692e-07
1.575000000000000000e+03,3.020326105326683786e-09,1.080890803676683068e-06,1.619743746283999513e-07
