ell,TT,EE,BB,TE
1.164000000000000000e+03,1.154969871054016721e+03,1.268095394860635317e+01,9.248100749155216405e-02,-1.815669145499011705e+01
1.165000000000000000e+03,1.152067997695995018e+03,1.271361567215719646e+01,9.245764499731912167e-02,-1.732675616596069901e+01
1.166000000000000000e+03,1.149095093371958228e+03,1.275058869537384076e+01,9.243322616704295613e-02,-1.650512514803553188e+01
1.167000000000000000e+03,1.146058422099711379e+03,1.279173246424240773e+01,9.240775125954737990e-02,-1.569204175614818553e+01
1.168000000000000000e+03,1.142957814932380188e+03,1.283705527414775460e+01,9.238122092748531078e-02,-1.488789834576718896e+01
1.169000000000000000e+03,1.139800526685989780e+03,1.288656570164819115e+01,9.235363621798360623e-02,-1.409293916166427074e+01
1.170000000000000000e+03,1.136578950917848260e+03,1.294004975263171531e+01,9.232499857327597370e-02,-1.330748321105526522e+01
1.171000000000000000e+03,1.133300333358918579e+03,1.299766512888501957e+01,9.229530983104665409e-02,-1.253192428608164199e+01
1.172000000000000000e+03,1.129964486896875314e+03,1.305927267500604394e+01,9.226457222466746821e-02,-1.176643385212269877e+01
1.173000000000000000e+03,1.126571219962755322e+03,1.312480779423849953e+01,9.223278838325643658e-02,-1.101140677096495324e+01
1.174000000000000000e+03,1.123120336570145582e+03,1.319428044668184086e+01,9.219996133153861295e-02,-1.026712704701927237e+01
1.175000000000000000e+03,1.119611636357300767e+03,1.326762658038501641e+01,9.216609448944544647e-02,-9.533804990865093032e+00
1.176000000000000000e+03,1.116052342982600749e+03,1.334470812933488659e+01,9.213119167150915501e-02,-8.811725807853527215e+00
1.177000000000000000e+03,1.112442247472482450e+03,1.342553586184250847e+01,9.209525708600761751e-02,-8.101130765896423114e+00
1.178000000000000000e+03,1.108773708273216926e+03,1.351012081130827269e+01,9.205829533381577889e-02,-7.402298928496637842e+00
1.179000000000000000e+03,1.105061364707144094e+03,1.359832570687900422e+01,9.202031140698589684e-02,-6.715480320546642901e+00
1.180000000000000000e+03,1.101297566929951927e+03,1.369008782151034254e+01,9.198131068705310553e-02,-6.040940519142905529e+00
1.181000000000000000e+03,1.097482089394074819e+03,1.378534468591266737e+01,9.194129894300823169e-02,-5.378916103947299021e+00
1.182000000000000000e+03,1.093622130914771105e+03,1.388410836939624993e+01,9.190028232896917115e-02,-4.729622105738096494e+00
1.183000000000000000e+03,1.089717458039405301e+03,1.398624262660141149e+01,9.185826738151922632e-02,-4.093304767622860219e+00
1.184000000000000000e+03,1.085767833471215226e+03,1.409176002864182209e+01,9.181526101670386963e-02,-3.470185109214943164e+00
1.185000000000000000e+03,1.081773016146549253e+03,1.420045054262179640e+01,9.177127052671107954e-02,-2.860499801897732119e+00
1.186000000000000000e+03,1.077732761315806329e+03,1.431240151308062103e+01,9.172630357619963870e-02,-2.264478902797582016e+00
1.187000000000000000e+03,1.073654248978282340e+03,1.442747767429987071e+01,9.168036819829952777e-02,-1.682342159305056040e+00
1.188000000000000000e+03,1.069537227269860978e+03,1.454561828103685173e+01,9.163347279023532910e-02,-1.114257428668608219e+00
1.189000000000000000e+03,1.065381440904960755e+03,1.466676282164497280e+01,9.158562610862108766e-02,-5.604008656321133319e-01
1.190000000000000000e+03,1.061179202921393198e+03,1.479085101459689611e+01,9.153683726445983881e-02,-2.092722666592979758e-02
1.191000000000000000e+03,1.056952536530000316e+03,1.491774852140632746e+01,9.148711571774180429e-02,5.040003993820918460e-01
1.192000000000000000e+03,1.052686320063942503e+03,1.504746979346177049e+01,9.143647127179625744e-02,1.014210574431914091e+00
1.193000000000000000e+03,1.048387713885219227e+03,1.517995521774837897e+01,9.138491406724594257e-02,1.509553208126511503e+00
1.194000000000000000e+03,1.044063875441259597e+03,1.531499682947869267e+01,9.133245457570969561e-02,1.989854971706481290e+00
1.195000000000000000e+03,1.039707102674391763e+03,1.545260972564343227e+01,9.127910359321736444e-02,2.454993565923277110e+00
1.196000000000000000e+03,1.035317119184987860e+03,1.559273492694604712e+01,9.122487223329218964e-02,2.904853135795750774e+00
1.197000000000000000e+03,1.030901074346078303e+03,1.573531365715705199e+01,9.116977191985267681e-02,3.339309399227003095e+00
1.198000000000000000e+03,1.026466115069709986e+03,1.588013877186956435e+01,9.111381437980684006e-02,3.758259346193756123e+00
1.199000000000000000e+03,1.022004529224813723e+03,1.602730045518488211e+01,9.105701163542015419e-02,4.161494943062741036e+00
1.200000000000000000e+03,1.017516030807849688e+03,1.617659194727442085e+01,9.099937599651214404e-02,4.549044823465793641e+00
1.201000000000000000e+03,1.013007766454651005e+03,1.632802928128224096e+01,9.094092005243629984e-02,4.920636463179419273e+00
1.202000000000000000e+03,1.008479478034137628e+03,1.648147913189212233e+01,9.088165666391044561e-02,5.276355805919525466e+00
1.203000000000000000e+03,1.003930911949553547e+03,1.663680810698826917e+01,9.082159895465538590e-02,5.615987613626590047e+00
1.204000000000000000e+03,9.993692412215807508e+02,1.679410583651655031e+01,9.076076030296706398e-02,5.939538410982725836e+00
1.205000000000000000e+03,9.947867805614081362e+02,1.695309069962823401e+01,9.069915433315581255e-02,6.246865057266667520e+00
1.206000000000000000e+03,9.901906998955980725e+02,1.711385265479060180e+01,9.063679490691511909e-02,6.537971870275436359e+00
1.207000000000000000e+03,9.855807394390135414e+02,1.727611039977154306e+01,9.057369611458680747e-02,6.812787766278516344e+00
1.208000000000000000e+03,9.809640665185712578e+02,1.744002848510266190e+01,9.050987226648767037e-02,7.071166251034752825e+00
1.209000000000000000e+03,9.763404189953538435e+02,1.760532590691331833e+01,9.044533788411332487e-02,7.313182545379356192e+00
1.210000000000000000e+03,9.717021053863636553e+02,1.777201893675022859e+01,9.038010769140814027e-02,7.538687876349413841e+00
1.211000000000000000e+03,9.670562900359763034e+02,1.793997541529021333e+01,9.031419660604975141e-02,7.747829454408537764e+00
1.212000000000000000e+03,9.624101365348958552e+02,1.810913759751090168e+01,9.024761973077570498e-02,7.940530482205454987e+00
1.213000000000000000e+03,9.577559511376983892e+02,1.827944786378963116e+01,9.018039234477802368e-02,8.116712998927892997e+00
1.214000000000000000e+03,9.531008962803012992e+02,1.845084871444552732e+01,9.011252989517805345e-02,8.276372158222505604e+00
1.215000000000000000e+03,9.484521339942159557e+02,1.862313419722013563e+01,9.004404798857507108e-02,8.419576223183423025e+00
1.216000000000000000e+03,9.437945409687114307e+02,1.879632131922163651e+01,8.997496238276264657e-02,8.546243711403432641e+00
1.217000000000000000e+03,9.391427071135301503e+02,1.897027862379326990e+01,8.990528897850244561e-02,8.656440525111806394e+00
1.218000000000000000e+03,9.344963655663156032e+02,1.914494903535355164e+01,8.983504381148511853e-02,8.750157097361274339e+00
1.219000000000000000e+03,9.298552494999322562e+02,1.932020128667891257e+01,8.976424304445271285e-02,8.827308389286779189e+00
1.220000000000000000e+03,9.252116638768758321e+02,1.949597848015416801e+01,8.969290295939655322e-02,8.888105305437541404e+00
1.221000000000000000e+03,9.205876273029848562e+02,1.967214951497375353e+01,8.962103995001263756e-02,8.932311857128638621e+00
1.222000000000000000e+03,9.159605886251940774e+02,1.984873193181939044e+01,8.954867051424407476e-02,8.960136563400334708e+00
1.223000000000000000e+03,9.113525672325763480e+02,2.002552048948448515e+01,8.947581124707694455e-02,8.971638182475208723e+00
1.224000000000000000e+03,9.067484412994449485e+02,2.020253285999616466e+01,8.940247883342881952e-02,8.966799995280389624e+00
1.225000000000000000e+03,9.021628030313025874e+02,2.037963820518265479e+01,8.932869004128746182e-02,8.945901223516797174e+00
1.226000000000000000e+03,8.975879603046859074e+02,2.055678002123688586e+01,8.925446171494975933e-02,8.908922762726808386e+00
1.227000000000000000e+03,8.930310785079783500e+02,2.073382756574665464e+01,8.917981076846664967e-02,8.855918601419139335e+00
1.228000000000000000e+03,8.884918955782671901e+02,2.091079870221950188e+01,8.910475417925681207e-02,8.787164390204562636e+00
1.229000000000000000e+03,8.839775787875917104e+02,2.108756276007530772e+01,8.902930898188028686e-02,8.702637459920367746e+00
1.230000000000000000e+03,8.794804397761889732e+02,2.126406337914466604e+01,8.895349226191916203e-02,8.602462525792160974e+00
1.231000000000000000e+03,8.750002196856000864e+02,2.144016993664597237e+01,8.887732115004923217e-02,8.486688840570698389e+00
1.232000000000000000e+03,8.705440892395142782e+02,2.161590039166913968e+01,8.880081281618887323e-02,8.355587332676885026e+00
1.233000000000000000e+03,8.661192204729848072e+02,2.179097557813389940e+01,8.872398446384401061e-02,8.209056342800241879e+00
1.234000000000000000e+03,8.617105017598981931e+02,2.196548775028562872e+01,8.864685332446441135e-02,8.047364464018961883e+00
1.235000000000000000e+03,8.573325363418462075e+02,2.213930630865133864e+01,8.856943665195128601e-02,7.870481995841949185e+00
1.236000000000000000e+03,8.529776439525404612e+02,2.231237492803125022e+01,8.849175171724273092e-02,7.678600934753522012e+00
1.237000000000000000e+03,8.486530026444162331e+02,2.248448870098113161e+01,8.841381580294091491e-02,7.471837846686458562e+00
1.238000000000000000e+03,8.443583638125713833e+02,2.265573983282805770e+01,8.833564619797566742e-02,7.250382440959316277e+00
1.239000000000000000e+03,8.400934806191805819e+02,2.282592336766468222e+01,8.825726019234680919e-02,7.014349010646638405e+00
1.240000000000000000e+03,8.358581080672743155e+02,2.299498288339457375e+01,8.817867507186527565e-02,6.763925007395755529e+00
1.241000000000000000e+03,8.316594314245164696e+02,2.316293620227873973e+01,8.809990811284745815e-02,6.499296766166731132e+00
1.242000000000000000e+03,8.274972095961034029e+02,2.332965253449796350e+01,8.802097657688616461e-02,6.220649513899766170e+00
1.243000000000000000e+03,8.233637751981557358e+02,2.349500103925123184e+01,8.794189770551980034e-02,5.928093095099377763e+00
1.244000000000000000e+03,8.192663196819563609e+02,2.365899938587969231e+01,8.786268871492457222e-02,5.621736264837967845e+00
1.245000000000000000e+03,8.152046083568850463e+02,2.382144233050121684e+01,8.778336679047837876e-02,5.301894692472942872e+00
1.246000000000000000e+03,8.111858371648828552e+02,2.398242169470504237e+01,8.770394908131720624e-02,4.968697269398311356e+00
1.247000000000000000e+03,8.072023477040180524e+02,2.414173209174125745e+01,8.762445269483928878e-02,4.622331255317733145e+00
1.248000000000000000e+03,8.032613407042106246e+02,2.429939090528229073e+01,8.754489469099016596e-02,4.262975434203284841e+00
1.249000000000000000e+03,7.993551627014114729e+02,2.445519258268831919e+01,8.746529207661449257e-02,3.890807554148620895e+00
1.250000000000000000e+03,7.954984478645097852e+02,2.460915433034120881e+01,8.738566179961008984e-02,3.506034052661465505e+00
1.251000000000000000e+03,7.916761328045799928e+02,2.476129240792013775e+01,8.730602074295094883e-02,3.108889690580696197e+00
1.252000000000000000e+03,7.878954946578037379e+02,2.491139672356682055e+01,8.722638571870458546e-02,2.699636429656361969e+00
1.253000000000000000e+03,7.841638265572987621e+02,2.505947907807584940e+01,8.714677346178087425e-02,2.278534867263839914e+00
1.254000000000000000e+03,7.804735678253186961e+02,2.520555115845597882e+01,8.706720062369013857e-02,1.845829771475560488e+00
1.255000000000000000e+03,7.768320174521787749e+02,2.534947596546561144e+01,8.698768376607229902e-02,1.401794664948363245e+00
1.256000000000000000e+03,7.732390491237457582e+02,2.549119065871073175e+01,8.690823935420634305e-02,9.466724122777997463e-01
1.257000000000000000e+03,7.696945396501582763e+02,2.563063226778457349e+01,8.682888375032705996e-02,4.807146047785172960e-01
1.258000000000000000e+03,7.661983690444313879e+02,2.576788625396836707e+01,8.674963320682768653e-02,4.177266930453917698e-03
1.259000000000000000e+03,7.627429922508324580e+02,2.590266652046489071e+01,8.667050385940933133e-02,-4.826895280595784321e-01
1.260000000000000000e+03,7.593505809746546902e+02,2.603513252573428005e+01,8.659151172009360575e-02,-9.796327286255634981e-01
1.261000000000000000e+03,7.559987402580024991e+02,2.616507215983372348e+01,8.651267267014617346e-02,-1.486408917068237301e+00
1.262000000000000000e+03,7.527022204104360981e+02,2.629242172386306109e+01,8.643400245289403760e-02,-2.002767208025619805e+00
1.263000000000000000e+03,7.494609186345745684e+02,2.641719164145287380e+01,8.635551666656550440e-02,-2.528463494229844066e+00
1.264000000000000000e+03,7.462673074529841415e+02,2.653939217031717490e+01,8.627723075693317922e-02,-3.063232201752047246e+00
1.265000000000000000e+03,7.431287198346811920e+02,2.665881054686728646e+01,8.619916001004693240e-02,-3.606808557683736982e+00
1.266000000000000000e+03,7.400376358688217806e+02,2.677545668241652876e+01,8.612131954484489316e-02,-4.158891430674652945e+00
1.267000000000000000e+03,7.370088245893866770e+02,2.688934030793231855e+01,8.604372430584428244e-02,-4.719210168036269692e+00
1.268000000000000000e+03,7.340347739456832414e+02,2.700039668586540742e+01,8.596638905575236522e-02,-5.287472578907783216e+00
1.269000000000000000e+03,7.311154042737182408e+02,2.710856088905799410e+01,8.588932836813875649e-02,-5.863387200595612470e+00
1.270000000000000000e+03,7.282506400145059615e+02,2.721384207972769786e+01,8.581255662017127361e-02,-6.446707849639466303e+00
1.271000000000000000e+03,7.254404097806241225e+02,2.731610065451942049e+01,8.573608798538878695e-02,-7.037070178752616201e+00
1.272000000000000000e+03,7.226920747708325052e+02,2.741534537415462935e+01,8.565993642654304296e-02,-7.634318504565498209e+00
1.273000000000000000e+03,7.199981437813257799e+02,2.751151050864497449e+01,8.558411568859267127e-02,-8.238000659834408879e+00
1.274000000000000000e+03,7.173578154809205216e+02,2.760460440010244199e+01,8.550863929174408462e-02,-8.847962241186779764e+00
1.275000000000000000e+03,7.147784641378609649e+02,2.769463517512804174e+01,8.543352052468511371e-02,-9.463826604035729062e+00
1.276000000000000000e+03,7.122578116331109186e+02,2.778146217378602145e+01,8.535877243795141067e-02,-1.008536625923882291e+01
1.277000000000000000e+03,7.097958128716331885e+02,2.786516736318600707e+01,8.528440783747953668e-02,-1.071228000145912596e+01
1.278000000000000000e+03,7.073924273250479473e+02,2.794560963262975761e+01,8.521043927835933451e-02,-1.134419288776465073e+01
1.279000000000000000e+03,7.050476190760904274e+02,2.802272192387764704e+01,8.513687905874221806e-02,-1.198095334997751493e+01
1.280000000000000000e+03,7.027620996947119920e+02,2.809665979450653950e+01,8.506373921402780869e-02,-1.262218747174756395e+01
1.281000000000000000e+03,7.005358426056241115e+02,2.816713286283899365e+01,8.499103151130402156e-02,-1.326767038391266240e+01
1.282000000000000000e+03,6.983688259573538062e+02,2.823429620652580851e+01,8.491876744395404630e-02,-1.391702910810628246e+01
1.283000000000000000e+03,6.962610326526415747e+02,2.829808180767899373e+01,8.484695822662446929e-02,-1.457003966816573026e+01
1.284000000000000000e+03,6.942124503751575730e+02,2.835834711663731511e+01,8.477561479042165782e-02,-1.522632993331229834e+01
1.285000000000000000e+03,6.922238144475231820e+02,2.841517218284391788e+01,8.470474777838186975e-02,-1.588567672915511153e+01
1.286000000000000000e+03,6.902943793454935530e+02,2.846848823431061959e+01,8.463436754126155148e-02,-1.654778296399338799e+01
1.287000000000000000e+03,6.884248900535744724e+02,2.851837480871583708e+01,8.456448413362360750e-02,-1.721235188895695245e+01
1.288000000000000000e+03,6.866146107367078457e+02,2.856468833309313737e+01,8.449510731023855692e-02,-1.787901279098301188e+01
1.289000000000000000e+03,6.848635532534354979e+02,2.860750782216225829e+01,8.442624652274791086e-02,-1.854746953615484273e+01
1.290000000000000000e+03,6.831732199953524969e+02,2.864683774175199460e+01,8.435791091671213104e-02,-1.921750054590321355e+01
1.291000000000000000e+03,6.815421468777916516e+02,2.868260800635189511e+01,8.429010932890156071e-02,-1.988873592258184431e+01
1.292000000000000000e+03,6.799703603472834175e+02,2.871489682729151838e+01,8.422285028493584069e-02,-2.056095455945581207e+01
1.293000000000000000e+03,6.784578917053794385e+02,2.874370786002703326e+01,8.415614199724490152e-02,-2.123371269907687875e+01
1.294000000000000000e+03,6.770055199342170908e+02,2.876889591855621831e+01,8.408999236327978355e-02,-2.190693817711503755e+01
1.295000000000000000e+03,6.756110575087086545e+02,2.879053839097360523e+01,8.402440896408100435e-02,-2.258018756308306862e+01
1.296000000000000000e+03,6.742760358959807263e+02,2.880863810362949451e+01,8.395939906309454748e-02,-2.325324040405843817e+01
1.297000000000000000e+03,6.729990200213957223e+02,2.882312331942680927e+01,8.389496960529546632e-02,-2.392580206634195505e+01
1.298000000000000000e+03,6.717808080921464580e+02,2.883407058675429013e+01,8.383112721655987254e-02,-2.459757799461008432e+01
1.299000000000000000e+03,6.706199745628474602e+02,2.884133332052966026e+01,8.376787820335855617e-02,-2.526834797106262087e+01
1.300000000000000000e+03,6.695165842838778190e+02,2.884506178540379651e+01,8.370522855261375295e-02,-2.593774324057010006e+01
1.301000000000000000e+03,6.684707147767254583e+02,2.884510816257247967e+01,8.364318393182884614e-02,-2.660561511373884258e+01
1.302000000000000000e+03,6.674817372912390283e+02,2.884169310828947630e+01,8.358174968949851069e-02,-2.727150658773168246e+01
1.303000000000000000e+03,6.665490356836387491e+02,2.883466490988599062e+01,8.352093085562729835e-02,-2.793532924393620220e+01
1.304000000000000000e+03,6.656719984067140103e+02,2.882402013349249259e+01,8.346073214251596706e-02,-2.859662317889817018e+01
1.305000000000000000e+03,6.648522469779268249e+02,2.880990362339036892e+01,8.340115794570167329e-02,-2.925522553175475693e+01
1.306000000000000000e+03,6.640869504256669416e+02,2.879223708398522419e+01,8.334221234506071496e-02,-2.991075047571859002e+01
1.307000000000000000e+03,6.633769964346175811e+02,2.877101621343686944e+01,8.328389910606019686e-02,-3.056296061169561540e+01
1.308000000000000000e+03,6.627217914594318700e+02,2.874631070341366268e+01,8.322622168111540319e-02,-3.121161837750131340e+01
1.309000000000000000e+03,6.621207463525458934e+02,2.871804138847331345e+01,8.316918321113436763e-02,-3.185641174070732973e+01
1.310000000000000000e+03,6.615725334859639588e+02,2.868627738009502437e+01,8.311278652706195758e-02,-3.249695417513000706e+01
1.311000000000000000e+03,6.610780580473519876e+02,2.865101321632751308e+01,8.305703415158953440e-02,-3.313315605498207361e+01
1.312000000000000000e+03,6.606360009851817949e+02,2.861224314557984272e+01,8.300192830089504759e-02,-3.376463036365304049e+01
1.313000000000000000e+03,6.602457903035435720e+02,2.856996112704198509e+01,8.294747088643343591e-02,-3.439106408819405658e+01
1.314000000000000000e+03,6.599068581813471610e+02,2.852423511473931583e+01,8.289366351678291445e-02,-3.501236676347663490e+01
1.315000000000000000e+03,6.596186409261575818e+02,2.847513277471258419e+01,8.284050749952737158e-02,-3.562807618151769873e+01
1.316000000000000000e+03,6.593805789277126905e+02,2.842257291882505044e+01,8.278800384316205296e-02,-3.623810120404994706e+01
1.317000000000000000e+03,6.591921166111916364e+02,2.836677120671813057e+01,8.273615325892386130e-02,-3.684220175575848089e+01
1.318000000000000000e+03,6.590527023902841393e+02,2.830757159535668421e+01,8.268495616274861015e-02,-3.744006308575483644e+01
1.319000000000000000e+03,6.589617886201004922e+02,2.824518917524803285e+01,8.263441267711837956e-02,-3.803144431277858928e+01
1.320000000000000000e+03,6.589180887149241244e+02,2.817954162023806219e+01,8.258452263290927409e-02,-3.861617840362647058e+01
1.321000000000000000e+03,6.589218056059424953e+02,2.811069488996807308e+01,8.253528557125475174e-02,-3.919394930131380761e+01
1.322000000000000000e+03,6.589724031887104729e+02,2.803871466443337468e+01,8.248670074533509533e-02,-3.976458903799984768e+01
1.323000000000000000e+03,6.590678634405282992e+02,2.796359206216464699e+01,8.243876712213100977e-02,-4.032785486364847571e+01
1.324000000000000000e+03,6.592084005478149038e+02,2.788539220903518512e+01,8.239148338416418804e-02,-4.088350350895795771e+01
1.325000000000000000e+03,6.593927466830363073e+02,2.780403138967265519e+01,8.234484793121400747e-02,-4.143129116505282639e+01
1.326000000000000000e+03,6.596203804615940953e+02,2.771964846700590002e+01,8.229885888195682953e-02,-4.197104774694862073e+01
1.327000000000000000e+03,6.598907840583149209e+02,2.763223346690018190e+01,8.225351407559856887e-02,-4.250260259028714671e+01
1.328000000000000000e+03,6.602027003235756411e+02,2.754177614742152258e+01,8.220881107345984207e-02,-4.302563586484976099e+01
1.329000000000000000e+03,6.605548755690365397e+02,2.744841456821075454e+01,8.216474716056118566e-02,-4.353997568937106877e+01
1.330000000000000000e+03,6.609475451878757895e+02,2.735213795895056421e+01,8.212131934716462855e-02,-4.404552382913014696e+01
1.331000000000000000e+03,6.613794622642607237e+02,2.725300957245613276e+01,8.207852437030288550e-02,-4.454203282683134546e+01
1.332000000000000000e+03,6.618486403572335348e+02,2.715101812035753781e+01,8.203635869532049929e-02,-4.502932883479902415e+01
1.333000000000000000e+03,6.623560676238903397e+02,2.704622634289450644e+01,8.199481851739465199e-02,-4.550723731346548107e+01
1.334000000000000000e+03,6.628997640863233300e+02,2.693877101180683908e+01,8.195389976303478485e-02,-4.597550873016633233e+01
1.335000000000000000e+03,6.634784957528726181e+02,2.682856579931343433e+01,8.191359809170115081e-02,-4.643396710875494193e+01
1.336000000000000000e+03,6.640925173981581793e+02,2.671574698221329314e+01,8.187390889738324629e-02,-4.688258429603031630e+01
1.337000000000000000e+03,6.647398583317360590e+02,2.660030202755422835e+01,8.183482731021328449e-02,-4.732110852746965435e+01
1.338000000000000000e+03,6.654207793507024462e+02,2.648236672991728113e+01,8.179634819816519742e-02,-4.774943582831009792e+01
1.339000000000000000e+03,6.661333156705701413e+02,2.636185379727037414e+01,8.175846616881081441e-02,-4.816731286343627261e+01
1.340000000000000000e+03,6.668762482048705351e+02,2.623897283894179466e+01,8.172117557117290765e-02,-4.857470833912296371e+01
1.341000000000000000e+03,6.676498463380675048e+02,2.611356181764192641e+01,8.168447049761090595e-02,-4.897144157008959553e+01
1.342000000000000000e+03,6.684521536866226370e+02,2.598590417162159483e+01,8.164834478588667288e-02,-4.935725674791121520e+01
1.343000000000000000e+03,6.692827022085349427e+02,2.585583741635770494e+01,8.161279202130057586e-02,-4.973219434378523829e+01
1.344000000000000000e+03,6.701395407958104897e+02,2.572357026687998527e+01,8.157780553893742570e-02,-5.009599682611644766e+01
1.345000000000000000e+03,6.710229493802537490e+02,2.558901409012940320e+01,8.154337842609617193e-02,-5.044855434749214140e+01
1.346000000000000000e+03,6.719309818520289355e+02,2.545230289343693997e+01,8.150950352483528338e-02,-5.078975616399775106e+01
1.347000000000000000e+03,6.728631801615016457e+02,2.531342191105116868e+01,8.147617343470467399e-02,-5.111949062190240767e+01
1.348000000000000000e+03,6.738176029038343131e+02,2.517243045876335827e+01,8.144338051558917824e-02,-5.143757086121267008e+01
1.349000000000000000e+03,6.747945394167653603e+02,2.502946193810089071e+01,8.141111689079569280e-02,-5.174388337010940830e+01
1.350000000000000000e+03,6.757920526910697845e+02,2.488457527359030763e+01,8.137937445029337635e-02,-5.203853653976548799e+01
1.351000000000000000e+03,6.768096874103890741e+02,2.473775498955905761e+01,8.134814485409222473e-02,-5.232141146931292752e+01
1.352000000000000000e+03,6.778462232011081596e+02,2.458913428243712218e+01,8.131741953593531191e-02,-5.259237435828976714e+01
1.353000000000000000e+03,6.789026640486235920e+02,2.443869767384963865e+01,8.128718970709333802e-02,-5.285143550928641076e+01
1.354000000000000000e+03,6.799703589034335209e+02,2.428672664372438916e+01,8.125744636037421365e-02,-5.309852994904820633e+01
1.355000000000000000e+03,6.810599721578487333e+02,2.413305679988756935e+01,8.122818027437062050e-02,-5.333351741827760151e+01
1.356000000000000000e+03,6.821643418036599087e+02,2.397789500127857920e+01,8.119938201788970411e-02,-5.355640521235882545e+01
1.357000000000000000e+03,6.832837357301642669e+02,2.382129937818514875e+01,8.117104195459473592e-02,-5.376712532148845014e+01
1.358000000000000000e+03,6.844184232794428908e+02,2.366317933705981247e+01,8.114315024785678787e-02,-5.396553442174049309e+01
1.359000000000000000e+03,6.855612468000886111e+02,2.350374126641403194e+01,8.111569686579460370e-02,-5.415171100057391129e+01
1.360000000000000000e+03,6.867124782502449989e+02,2.334304284074352154e+01,8.108867158651145157e-02,-5.432543536425082920e+01
1.361000000000000000e+03,6.878723907485765494e+02,2.318106730903091872e+01,8.106206400354026842e-02,-5.448670961473415275e+01
1.362000000000000000e+03,6.890486868245442338e+02,2.301787206680944564e+01,8.103586353143560350e-02,-5.463553479200911056e+01
1.363000000000000000e+03,6.902267849163775963e+02,2.285358866127848643e+01,8.101005941160187296e-02,-5.477176230036277360e+01
1.364000000000000000e+03,6.914143893706262816e+02,2.268819994596716683e+01,8.098464071825033084e-02,-5.489546531964094811e+01
1.365000000000000000e+03,6.926117769384438816e+02,2.252183721996954802e+01,8.095959636449524821e-02,-5.500664166544797240e+01
1.366000000000000000e+03,6.938043683220022331e+02,2.235455738271451764e+01,8.093491510864056493e-02,-5.510521378382640734e+01
1.367000000000000000e+03,6.950072981721889391e+02,2.218641722279655326e+01,8.091058556059030349e-02,-5.519117731341673760e+01
1.368000000000000000e+03,6.962134165327461233e+02,2.201739913985050734e+01,8.088659618840138288e-02,-5.526452679758831721e+01
1.369000000000000000e+03,6.974155737867574771e+02,2.184770828398623621e+01,8.086293532488426916e-02,-5.532525568055602605e+01
1.370000000000000000e+03,6.986289056031388327e+02,2.167740114374613114e+01,8.083959117438715980e-02,-5.537343058748603397e+01
1.371000000000000000e+03,6.998314060305405064e+02,2.150638555161881627e+01,8.081655181962077439e-02,-5.540904275458456141e+01
1.372000000000000000e+03,7.010382108960643563e+02,2.133494067411192674e+01,8.079380522855211799e-02,-5.543208231018693510e+01
1.373000000000000000e+03,7.022421708999459042e+02,2.116297418232199945e+01,8.077133926133948927e-02,-5.544261255634264529e+01
1.374000000000000000e+03,7.034435649138483768e+02,2.099061652558679114e+01,8.074914167739503934e-02,-5.544069568389337377e+01
1.375000000000000000e+03,7.046352431784118835e+02,2.081792380314295343e+01,8.072720014235117147e-02,-5.542631848805088879e+01
1.376000000000000000e+03,7.058249122529388160e+02,2.064502633683162713e+01,8.070550223515614296e-02,-5.539946665148110583e+01
1.377000000000000000e+03,7.070128498645987065e+02,2.047183154281981032e+01,8.068403545506332153e-02,-5.536027331139274565e+01
1.378000000000000000e+03,7.081919048095218159e+02,2.029854392187741396e+01,8.066278722868738815e-02,-5.530872192611367666e+01
1.379000000000000000e+03,7.093623535556414481e+02,2.012514508064506202e+01,8.064174491698662683e-02,-5.524486912668729843e+01
1.380000000000000000e+03,7.105170434458947284e+02,1.995176515495507275e+01,8.062089582225286100e-02,-5.516862186795614065e+01
1.381000000000000000e+03,7.116711060043693351e+02,1.977831139814800920e+01,8.060022719495872623e-02,-5.508018313166906665e+01
1.382000000000000000e+03,7.128099583912363642e+02,1.960498817143701800e+01,8.057972624060794065e-02,-5.497945766105335252e+01
1.383000000000000000e+03,7.139338734125396968e+02,1.943177696525216902e+01,8.055938012649495328e-02,-5.486649766491972002e+01
1.384000000000000000e+03,7.150431227296588759e+02,1.925873353912452401e+01,8.053917598836729530e-02,-5.474142853774531403e+01
1.385000000000000000e+03,7.161454051212452896e+02,1.908598792756943041e+01,8.051910093699429782e-02,-5.460437458024947688e+01
1.386000000000000000e+03,7.172335613459280239e+02,1.891359587897120065e+01,8.049914206460002941e-02,-5.445553328746414934e+01
1.387000000000000000e+03,7.183004307580675913e+02,1.874161314497856168e+01,8.047928645121263380e-02,-5.429487821977721751e+01
1.388000000000000000e+03,7.193537079253321735e+02,1.857009548639778984e+01,8.045952117089352762e-02,-5.412267899298537799e+01
1.389000000000000000e+03,7.203862291466060697e+02,1.839909867908308527e+01,8.043983329780422797e-02,-5.393898129978875744e+01
1.390000000000000000e+03,7.214056857737305108e+02,1.822875280332344161e+01,8.042020991217871395e-02,-5.374390405028528050e+01
1.391000000000000000e+03,7.224049107330719153e+02,1.805903939921032375e+01,8.040063810611326744e-02,-5.353763937892184543e+01
1.392000000000000000e+03,7.233841635006458546e+02,1.789008860651058441e+01,8.038110498927647507e-02,-5.332015551789645968e+01
1.393000000000000000e+03,7.243511300282738148e+02,1.772188203650387450e+01,8.036159769439425726e-02,-5.309164250604049329e+01
