ell,PP,PT,PE
1.221000000000000000e+03,4.551331097068185888e-09,7.904325021695336854e-07,-2.097755883550037633e-07
1.222000000000000000e+03,4.545097149109377811e-09,8.036551649101235791e-07,-2.128734229192494397e-07
1.223000000000000000e+03,4.538875532626585153e-09,8.169120381779899004e-07,-2.159359831422498396e-07
1.224000000000000000e+03,4.532667290358125310e-09,8.302012026867905416e-07,-2.189631090684041822e-07
1.225000000000000000e+03,4.526473459131364084e-09,8.435206513691828086e-07,-2.219546172166765782e-07
1.226000000000000000e+03,4.520291841997582282e-09,8.568680774586803400e-07,-2.249102451788101464e-07
1.227000000000000000e+03,4.514124551756517951e-09,8.702416795481763689e-07,-2.278298633718700710e-07
1.228000000000000000e+03,4.507969397339383393e-09,8.836389388984119564e-07,-2.307131540724004179e-07
1.229000000000000000e+03,4.501828485679435947e-09,8.970580588957764741e-07,-2.335599887420204406e-07
1.230000000000000000e+03,4.495699631562657399e-09,9.104967200705006370e-07,-2.363701021949060310e-07
1.231000000000000000e+03,4.489583867417598575e-09,9.239529201853700530e-07,-2.391433119982263722e-07
1.232000000000000000e+03,4.483482219849929455e-09,9.374247750304030790e-07,-2.418794658488741430e-07
1.233000000000000000e+03,4.477392512380949435e-09,9.509097339331674304e-07,-2.445782392921214421e-07
1.234000000000000000e+03,4.471316837387124431e-09,9.644060243195769229e-07,-2.472395088124630952e-07
1.235000000000000000e+03,4.465252492743610223e-09,9.779113107336471454e-07,-2.498630059485157897e-07
1.236000000000000000e+03,4.459202628644284061e-09,9.914238350799339777e-07,-2.524486100383144246e-07
1.237000000000000000e+03,4.453164548011283022e-09,1.004941021009790373e-06,-2.549959915605083922e-07
1.238000000000000000e+03,4.447140331686913710e-09,1.018461115270968537e-06,-2.575050307783955960e-07
1.239000000000000000e+03,4.441127820496374288e-09,1.031981769571665572e-06,-2.599754567711354170e-07
1.240000000000000000e+03,4.435129089551553591e-09,1.045501245163894683e-06,-2.624071524924600559e-07
1.241000000000000000e+03,4.429143039686931750e-09,1.059017066069472597e-06,-2.647998151728412082e-07
1.242000000000000000e+03,4.423168577437756375e-09,1.072527120109455521e-06,-2.671532340508673314e-07
1.243000000000000000e+03,4.417207769365682010e-09,1.086029683043651902e-06,-2.694672946468127496e-07
1.244000000000000000e+03,4.411258470548474444e-09,1.099522133518896139e-06,-2.717416592742996617e-07
1.245000000000000000e+03,4.405322741877667780e-09,1.113002752134695183e-06,-2.739762142818819767e-07
1.246000000000000000e+03,4.399398444090052448e-09,1.126469168139537562e-06,-2.761706847992922748e-07
1.247000000000000000e+03,4.393487632430897997e-09,1.139919676595085639e-06,-2.783249595714189704e-07
1.248000000000000000e+03,4.387589217680581823e-09,1.153351767826418169e-06,-2.804387300488303781e-07
1.249000000000000000e+03,4.381702116236776348e-09,1.166763329740891096e-06,-2.825117855753496405e-07
1.250000000000000000e+03,4.375828374919731297e-09,1.180152671818430435e-06,-2.845440171635815891e-07
1.251000000000000000e+03,4.369966909675033456e-09,1.193517369081966420e-06,-2.865351577584330147e-07
1.252000000000000000e+03,4.364116645819875229e-09,1.206855804825872603e-06,-2.884852155358371894e-07
1.253000000000000000e+03,4.358279627486525862e-09,1.220166897281185789e-06,-2.903943461870692751e-07
1.254000000000000000e+03,4.352453743495858738e-09,1.233448555644488281e-06,-2.922624645106908703e-07
1.255000000000000000e+03,4.346641032427698204e-09,1.246699702913609781e-06,-2.940897268795980491e-07
1.256000000000000000e+03,4.340840421935498289e-09,1.259918830981922851e-06,-2.958761865903922428e-07
1.257000000000000000e+03,4.335051877111120449e-09,1.273104128555439609e-06,-2.976218260363401426e-07
1.258000000000000000e+03,4.329274332506103660e-09,1.286254078095263827e-06,-2.993266972371915692e-07
1.259000000000000000e+03,4.323509815664591022e-09,1.299367626230696503e-06,-3.009909597562073863e-07
1.260000000000000000e+03,4.317757259764645178e-09,1.312442800692051075e-06,-3.026145593163300677e-07
1.261000000000000000e+03,4.312015603462669043e-09,1.325478083997034927e-06,-3.041975479802983678e-07
1.262000000000000000e+03,4.306286866086087336e-09,1.338472436804483454e-06,-3.057400870509604482e-07
1.263000000000000000e+03,4.300569984926362318e-09,1.351423872849762171e-06,-3.072421205104706570e-07
1.264000000000000000e+03,4.294864925076535003e-09,1.364331199608271509e-06,-3.087037739778365195e-07
1.265000000000000000e+03,4.289170630626614647e-09,1.377192416947183517e-06,-3.101249898248862310e-07
1.266000000000000000e+03,4.283489110027604285e-09,1.390006499428113530e-06,-3.115059309635931191e-07
1.267000000000000000e+03,4.277819306015829620e-09,1.402771938851640591e-06,-3.128466505289482227e-07
1.268000000000000000e+03,4.272161183685006646e-09,1.415486889909376924e-06,-3.141471268170040884e-07
1.269000000000000000e+03,4.266513692514042675e-09,1.428149835293568461e-06,-3.154074120043177229e-07
1.270000000000000000e+03,4.260878830167064668e-09,1.440759772387460411e-06,-3.166276713971834558e-07
1.271000000000000000e+03,4.255255544780425271e-09,1.453314678293881056e-06,-3.178078449711198587e-07
1.272000000000000000e+03,4.249643801448512150e-09,1.465813384844907174e-06,-3.189480608986042150e-07
1.273000000000000000e+03,4.244043565265877580e-09,1.478254031714052695e-06,-3.200482959975320868e-07
1.274000000000000000e+03,4.238453792385496768e-09,1.490635101720146488e-06,-3.211086025149894732e-07
1.275000000000000000e+03,4.232876467112197254e-09,1.502955435641943471e-06,-3.221291094376524316e-07
1.276000000000000000e+03,4.227310544270120853e-09,1.515213525155428377e-06,-3.231098697699752770e-07
1.277000000000000000e+03,4.221755988954493990e-09,1.527407498162403394e-06,-3.240508593187159317e-07
1.278000000000000000e+03,4.216212766260706876e-09,1.539536204216462738e-06,-3.249522077708376420e-07
1.279000000000000000e+03,4.210680841284316808e-09,1.551597765422173016e-06,-3.258138904843918909e-07
1.280000000000000000e+03,4.205160179121046524e-09,1.563591037120820294e-06,-3.266360375754005348e-07
1.281000000000000000e+03,4.199649745153573185e-09,1.575513948086576275e-06,-3.274185850052985669e-07
1.282000000000000000e+03,4.194151505212028334e-09,1.587365544157439908e-06,-3.281617020900857937e-07
1.283000000000000000e+03,4.188664423369115456e-09,1.599144316882005982e-06,-3.288654417337456641e-07
1.284000000000000000e+03,4.183188464721232268e-09,1.610848374154143300e-06,-3.295297783375810127e-07
1.285000000000000000e+03,4.177723594364938611e-09,1.622476585496209272e-06,-3.301548429254416919e-07
1.286000000000000000e+03,4.172269777396961418e-09,1.634027053238099405e-06,-3.307406095816829304e-07
1.287000000000000000e+03,4.166826978914196366e-09,1.645498652451555320e-06,-3.312872096276288990e-07
1.288000000000000000e+03,4.161395164013701261e-09,1.656889479975630149e-06,-3.317946168681073363e-07
1.289000000000000000e+03,4.155974297792701826e-09,1.668198416356878215e-06,-3.322629628845470669e-07
1.290000000000000000e+03,4.150564345348590046e-09,1.679423553019524702e-06,-3.326922212395685054e-07
1.291000000000000000e+03,4.145165271778923344e-09,1.690563775907481402e-06,-3.330825237374345161e-07
1.292000000000000000e+03,4.139777042181424577e-09,1.701617171109039684e-06,-3.334338437357782461e-07
1.293000000000000000e+03,4.134399621653982867e-09,1.712582629885133873e-06,-3.337463132245269939e-07
1.294000000000000000e+03,4.129032975294654427e-09,1.723458233069900439e-06,-3.340199053934466935e-07
1.295000000000000000e+03,4.123677068201659251e-09,1.734242877158073346e-06,-3.342547523810585217e-07
1.296000000000000000e+03,4.118331865473386076e-09,1.744934637814296375e-06,-3.344508272462816745e-07
1.297000000000000000e+03,4.112997332208387423e-09,1.755532416681003081e-06,-3.346082622392611833e-07
1.298000000000000000e+03,4.107673433505383731e-09,1.766034284340885837e-06,-3.347270303249891841e-07
1.299000000000000000e+03,4.102360134463259219e-09,1.776439147495094854e-06,-3.348072638283648600e-07
1.300000000000000000e+03,4.097057400181064370e-09,1.786745071734794407e-06,-3.348489356572730680e-07
1.301000000000000000e+03,4.091765196879504923e-09,1.796951150880193172e-06,-3.348522092942441880e-07
1.302000000000000000e+03,4.086483495265384039e-09,1.807056356383882001e-06,-3.348172132247732469e-07
1.303000000000000000e+03,4.081212267167132835e-09,1.817060697694585844e-06,-3.347442665301504126e-07
1.304000000000000000e+03,4.075951484413310643e-09,1.826963323606721527e-06,-3.346335288303230112e-07
1.305000000000000000e+03,4.070701118832616587e-09,1.836764248337587782e-06,-3.344853191703184597e-07
1.306000000000000000e+03,4.065461142253878832e-09,1.846462615967362912e-06,-3.342997972209092372e-07
1.307000000000000000e+03,4.060231526506062030e-09,1.856058445385048508e-06,-3.340772819550124638e-07
1.308000000000000000e+03,4.055012243418266486e-09,1.865550876053855070e-06,-3.338179331298449895e-07
1.309000000000000000e+03,4.049803264819720722e-09,1.874939931436819914e-06,-3.335220696108223772e-07
1.310000000000000000e+03,4.044605525378228723e-09,1.884225195198598010e-06,-3.331899306245570887e-07
1.311000000000000000e+03,4.039417070012425982e-09,1.893405574570277476e-06,-3.328216364807423277e-07
1.312000000000000000e+03,4.034238834626804438e-09,1.902481322945383853e-06,-3.324175455316367847e-07
1.313000000000000000e+03,4.029070791051126144e-09,1.911451568675431170e-06,-3.319778179034537666e-07
1.314000000000000000e+03,4.023912911115285502e-09,1.920316346225917517e-06,-3.315027720410522135e-07
1.315000000000000000e+03,4.018765166649311741e-09,1.929074779678129045e-06,-3.309925682781674985e-07
1.316000000000000000e+03,4.013627529483368097e-09,1.937726907723458018e-06,-3.304475248318770025e-07
1.317000000000000000e+03,4.008499971447751808e-09,1.946271850273832687e-06,-3.298678022770063983e-07
1.318000000000000000e+03,4.003383417407049153e-09,1.954709882899892628e-06,-3.292537577749888611e-07
1.319000000000000000e+03,3.998275931908773274e-09,1.963039890675412378e-06,-3.286055128150621662e-07
1.320000000000000000e+03,3.993178441034894491e-09,1.971261450948510250e-06,-3.279233069528060435e-07
1.321000000000000000e+03,3.988090916616241092e-09,1.979374612530433072e-06,-3.272074576910198709e-07
1.322000000000000000e+03,3.983013330483772060e-09,1.987378485356190916e-06,-3.264581263511672119e-07
1.323000000000000000e+03,3.977946601452730627e-09,1.995273359690671308e-06,-3.256756688731568173e-07
1.324000000000000000e+03,3.972888806183120845e-09,2.003058105927503512e-06,-3.248602079597175205e-07
1.325000000000000000e+03,3.967840864695721453e-09,2.010732301616610169e-06,-3.240119832221479374e-07
1.326000000000000000e+03,3.962802748822022484e-09,2.018296005043661611e-06,-3.231313112477147854e-07
1.327000000000000000e+03,3.957774430393646319e-09,2.025748316814683777e-06,-3.222183543043498377e-07
1.328000000000000000e+03,3.952756822235235375e-09,2.033089540911284024e-06,-3.212734668138965855e-07
1.329000000000000000e+03,3.947748013001633061e-09,2.040318534024471918e-06,-3.202967729891158613e-07
1.330000000000000000e+03,3.942748916711336684e-09,2.047434873909727208e-06,-3.192885124948883676e-07
1.331000000000000000e+03,3.937759505196498847e-09,2.054438627669208347e-06,-3.182490008088154624e-07
1.332000000000000000e+03,3.932780686531004805e-09,2.061329378146651595e-06,-3.171784768741628989e-07
1.333000000000000000e+03,3.927810558881993766e-09,2.068105969325325129e-06,-3.160770667003791515e-07
1.334000000000000000e+03,3.922850031507983636e-09,2.074768717908679523e-06,-3.149451229045867561e-07
1.335000000000000000e+03,3.917900008943857581e-09,2.081317206622848136e-06,-3.137828843946373361e-07
1.336000000000000000e+03,3.912958596442774366e-09,2.087750272313279977e-06,-3.125904783902986030e-07
1.337000000000000000e+03,3.908026699717399927e-09,2.094068238829643967e-06,-3.113682562935878546e-07
1.338000000000000000e+03,3.903105219784035947e-09,2.100270688779121664e-06,-3.101164569777122727e-07
1.339000000000000000e+03,3.898192268940956668e-09,2.106356452238801739e-06,-3.088352089695138444e-07
1.340000000000000000e+03,3.893288749375461183e-09,2.112325859835115594e-06,-3.075248623591499088e-07
1.341000000000000000e+03,3.888394632921019793e-09,2.118177989606259587e-06,-3.061855830671911887e-07
1.342000000000000000e+03,3.883510815933950164e-09,2.123913178580514300e-06,-3.048177197782838721e-07
1.343000000000000000e+03,3.878635420043011351e-09,2.129530250441520098e-06,-3.034214024199953611e-07
1.344000000000000000e+03,3.873770264972378573e-09,2.135029292003180874e-06,-3.019969427173106478e-07
1.345000000000000000e+03,3.868913476989286555e-09,2.140409120930449517e-06,-3.005444720922586030e-07
1.346000000000000000e+03,3.864065951291020722e-09,2.145670080278694534e-06,-2.990643377302378922e-07
1.347000000000000000e+03,3.859228578458866982e-09,2.150811752290134278e-06,-2.975567784051361607e-07
1.348000000000000000e+03,3.854399491684627195e-09,2.155832948994050181e-06,-2.960219271224790338e-07
1.349000000000000000e+03,3.849579582700582622e-09,2.160734019089883080e-06,-2.944601294793825275e-07
1.350000000000000000e+03,3.844769738649325140e-09,2.165514544695500962e-06,-2.928716242181660571e-07
1.351000000000000000e+03,3.839968100242902146e-09,2.170173257997088082e-06,-2.912565623282211358e-07
1.352000000000000000e+03,3.835176471970121477e-09,2.174710398945904493e-06,-2.896154037815385291e-07
1.353000000000000000e+03,3.830393002287050758e-09,2.179124325102317411e-06,-2.879483817066136626e-07
1.354000000000000000e+03,3.825618581005601146e-09,2.183414167705818542e-06,-2.862558338721322760e-07
1.355000000000000000e+03,3.820854093391304766e-09,2.187579839561714402e-06,-2.845381997100362840e-07
1.356000000000000000e+03,3.816097694720290380e-09,2.191619693507034006e-06,-2.827957141316096316e-07
1.357000000000000000e+03,3.811351178750748784e-09,2.195533383801390640e-06,-2.810287818576093127e-07
1.358000000000000000e+03,3.806612705284071507e-09,2.199319258956451007e-06,-2.792376396641150866e-07
1.359000000000000000e+03,3.801884063562139155e-09,2.202977498446013060e-06,-2.774227581464287075e-07
1.360000000000000000e+03,3.797163417894556177e-09,2.206506449434239447e-06,-2.755843747181818930e-07
1.361000000000000000e+03,3.792452553023895685e-09,2.209905769799261426e-06,-2.737228923902116153e-07
1.362000000000000000e+03,3.787749637751020326e-09,2.213173802927385337e-06,-2.718385505437312130e-07
1.363000000000000000e+03,3.783056452336108254e-09,2.216310735029244598e-06,-2.699318162680955684e-07
1.364000000000000000e+03,3.778371170054413277e-09,2.219314908328619933e-06,-2.680029296153687496e-07
1.365000000000000000e+03,3.773695566700533516e-09,2.222185983828881198e-06,-2.660522917976711783e-07
1.366000000000000000e+03,3.769027371361359615e-09,2.224922300538336103e-06,-2.640801449316547804e-07
1.367000000000000000e+03,3.764369253228662190e-09,2.227524050404662425e-06,-2.620869524282722402e-07
1.368000000000000000e+03,3.759718945275183214e-09,2.229989571463584736e-06,-2.600729571063978782e-07
1.369000000000000000e+03,3.755078214414454801e-09,2.232318527337199764e-06,-2.580385582957775095e-07
1.370000000000000000e+03,3.750445247244648295e-09,2.234509253423017948e-06,-2.559840009710981255e-07
1.371000000000000000e+03,3.745821806263617929e-09,2.236561946379523835e-06,-2.539097447027325728e-07
1.372000000000000000e+03,3.741206082477395243e-09,2.238474940826540659e-06,-2.518160351970356438e-07
1.373000000000000000e+03,3.736599833984600943e-09,2.240247902485166998e-06,-2.497032698228581164e-07
1.374000000000000000e+03,3.732001256182730388e-09,2.241879163929143040e-06,-2.475716965278122731e-07
1.375000000000000000e+03,3.727412102787523289e-09,2.243368925475082379e-06,-2.454217708897890512e-07
1.376000000000000000e+03,3.722830573571629309e-09,2.244715519118896688e-06,-2.432537416155866231e-07
1.377000000000000000e+03,3.718258417884169117e-09,2.245918612147731153e-06,-2.410680040397789830e-07
1.378000000000000000e+03,3.713694723986822120e-09,2.246977070256816029e-06,-2.388648660779658148e-07
1.379000000000000000e+03,3.709138584487991412e-09,2.247889490926592102e-06,-2.366446085102923983e-07
1.380000000000000000e+03,3.704591742217156944e-09,2.248656077525634743e-06,-2.344076817261202360e-07
1.381000000000000000e+03,3.700052407814110753e-09,2.249275159913840550e-06,-2.321543383299448604e-07
1.382000000000000000e+03,3.695522319781963947e-09,2.249746406566230750e-06,-2.298849710181588751e-07
1.383000000000000000e+03,3.691000571811143827e-09,2.250068682560099227e-06,-2.275998890128653130e-07
1.384000000000000000e+03,3.686486261898841530e-09,2.250240584826550750e-06,-2.252993757910361501e-07
1.385000000000000000e+03,3.681981122088468674e-09,2.250262318048342472e-06,-2.229838763522843713e-07
1.386000000000000000e+03,3.677483373787057342e-09,2.250132211256564499e-06,-2.206536473482119111e-07
1.387000000000000000e+03,3.672994744751321066e-09,2.249849933234894744e-06,-2.183090787404343187e-07
1.388000000000000000e+03,3.668514334050556466e-09,2.249414348881008252e-06,-2.159504811063578732e-07
1.389000000000000000e+03,3.664041245021446890e-09,2.248824055473973043e-06,-2.135781407093513019e-07
1.390000000000000000e+03,3.659577199020071625e-09,2.248079257221297259e-06,-2.111924969781313355e-07
1.391000000000000000e+03,3.655121298319409797e-09,2.247178551267138171e-06,-2.087938356091086124e-07
1.392000000000000000e+03,3.650672649436475541e-09,2.246120803011001422e-06,-2.063824691525213668e-07
1.393000000000000000e+03,3.646232967361744170e-09,2.244905680409960719e-06,-2.039587841749013889e-07
1.394000000000000000e+03,3.641801357554336952e-09,2.243532048742846615e-06,-2.015230929373926091e-07
1.395000000000000000e+03,3.637376929694269372e-09,2.241998506927015905e-06,-1.990756851511673736e-07
1.396000000000000000e+03,3.632961392441122095e-09,2.240305256164842747e-06,-1.966169933490350872e-07
1.397000000000000000e+03,3.628553854422778640e-09,2.238450895014125651e-06,-1.941473066573260978e-07
1.398000000000000000e+03,3.624153428465079849e-09,2.236434290041797231e-06,-1.916669393726106492e-07
1.399000000000000000e+03,3.619761816931116252e-09,2.234255107030432870e-06,-1.891762745590319653e-07
1.400000000000000000e+03,3.615378131600303031e-09,2.231912212312109204e-06,-1.866756262158469079e-07
1.401000000000000000e+03,3.611002349067222301e-09,2.229405722254720591e-06,-1.841653259601287825e-07
1.402000000000000000e+03,3.606633591013921238e-09,2.226739156796379055e-06,-1.816456401444010140e-07
1.403000000000000000e+03,3.602273557086981676e-09,2.223918610994627974e-06,-1.791169600061802061e-07
1.404000000000000000e+03,3.597921368867160871e-09,2.220948587599911034e-06,-1.765795457955621175e-07
1.405000000000000000e+03,3.593577007637571375e-09,2.217834120311383570e-06,-1.740337016232338021e-07
1.406000000000000000e+03,3.589239600155882374e-09,2.214579979096707709e-06,-1.714797111788280391e-07
1.407000000000000000e+03,3.584910837786159657e-09,2.211191725463777273e-06,-1.689179197167140446e-07
1.408000000000000000e+03,3.580589846254589354e-09,2.207674128963593800e-06,-1.663486106206326517e-07
1.409000000000000000e+03,3.576276606844571876e-09,2.204032223237173130e-06,-1.637720879977584801e-07
1.410000000000000000e+03,3.571970250422107887e-09,2.200270517883308845e-06,-1.611886175648802526e-07
1.411000000000000000e+03,3.567672460128103956e-09,2.196395095492531814e-06,-1.585985808232977752e-07
1.412000000000000000e+03,3.563382365804459866e-09,2.192410464738261441e-06,-1.560022428727336480e-07
1.413000000000000000e+03,3.559099948734866780e-09,2.188321659202771832e-06,-1.533999078168136611e-07
1.414000000000000000e+03,3.554825190203087827e-09,2.184133712453954049e-06,-1.507918797582946811e-07
1.415000000000000000e+03,3.550557226169286523e-09,2.179851398461997356e-06,-1.481784451535259307e-07
1.416000000000000000e+03,3.546297729578016361e-09,2.175480270452991496e-06,-1.455599437064097213e-07
1.417000000000000000e+03,3.542045835374470393e-09,2.171025101858023990e-06,-1.429366615603202016e-07
1.418000000000000000e+03,3.537801524842698780e-09,2.166490926186843018e-06,-1.403089028145015131e-07
1.419000000000000000e+03,3.533564779266828196e-09,2.161882776934813716e-06,-1.376769715673288740e-07
1.420000000000000000e+03,3.529334739655870400e-09,2.157205173807890593e-06,-1.350411397539690396e-07
1.421000000000000000e+03,3.525113068848764627e-09,2.152464178951497951e-06,-1.324017764243243095e-07
1.422000000000000000e+03,3.520898906848570922e-09,2.147664310928060668e-06,-1.297591528840139156e-07
1.423000000000000000e+03,3.516692234939702991e-09,2.142810603174203839e-06,-1.271135732278643520e-07
1.424000000000000000e+03,3.512493034406644437e-09,2.137908089112166128e-06,-1.244653415498328189e-07
1.425000000000000000e+03,3.508301286533951241e-09,2.132961802149801464e-06,-1.218147619430076192e-07
1.426000000000000000e+03,3.504116972606250522e-09,2.127976775680579460e-06,-1.191621384996078549e-07
1.427000000000000000e+03,3.499939240625878082e-09,2.122957790273074346e-06,-1.165077614367621830e-07
1.428000000000000000e+03,3.495769739434228206e-09,2.117910385513886377e-06,-1.138519629096480452e-07
1.429000000000000000e+03,3.491607616040122882e-09,2.112839341344751519e-06,-1.111950328175374677e-07
1.430000000000000000e+03,3.487452851728477504e-09,2.107749691100996928e-06,-1.085372752491369862e-07
1.431000000000000000e+03,3.483305427784281493e-09,2.102646468103566716e-06,-1.058789942922841067e-07
1.432000000000000000e+03,3.479165325492590863e-09,2.097534705659017716e-06,-1.032204940339472533e-07
1.433000000000000000e+03,3.475032526138535657e-09,2.092419437059523296e-06,-1.005620785602257409e-07
1.434000000000000000e+03,3.470907011007318298e-09,2.087305695582869968e-06,-9.790405195634977612e-08
1.435000000000000000e+03,3.466788761384209038e-09,2.082198514492460780e-06,-9.524671830668053598e-08
1.436000000000000000e+03,3.462677758554552161e-09,2.077102927037311921e-06,-9.259038169471008884e-08
1.437000000000000000e+03,3.458573983803762261e-09,2.072023966452054848e-06,-8.993534620306142075e-08
1.438000000000000000e+03,3.454477418417324657e-09,2.066966419812145479e-06,-8.728190551951867151e-08
1.439000000000000000e+03,3.450387222186433715e-09,2.061935567666024189e-06,-8.463037475043491863e-08
1.440000000000000000e+03,3.446305020356582267e-09,2.056936688144614621e-06,-8.198106773777078211e-08
1.441000000000000000e+03,3.442229971746266454e-09,2.051974568279016965e-06,-7.933427816663079977e-08
1.442000000000000000e+03,3.438162057641260280e-09,2.047054241230737898e-06,-7.669031011522005883e-08
1.443000000000000000e+03,3.434101259327411782e-09,2.042180740146899784e-06,-7.404946766087460392e-08
1.444000000000000000e+03,3.430047558090636825e-09,2.037359098160236860e-06,-7.141205488006139742e-08
1.445000000000000000e+03,3.426000935216924896e-09,2.032594348389102016e-06,-6.877837584837833264e-08
1.446000000000000000e+03,3.421961371992335376e-09,2.027891523937458745e-06,-6.614873464055414125e-08
1.447000000000000000e+03,3.417928849702999198e-09,2.023255657894887498e-06,-6.352343533044849906e-08
1.448000000000000000e+03,3.413903349635118432e-09,2.018691783336585259e-06,-6.090278199105209231e-08
1.449000000000000000e+03,3.409884853074967114e-09,2.014204933323359616e-06,-5.828707869448637934e-08
1.450000000000000000e+03,3.405873341308891244e-09,2.009800140901636386e-06,-5.567662951200381564e-08
1.451000000000000000e+03,3.401868796267462040e-09,2.005480701371137105e-06,-5.307172778336308471e-08
1.452000000000000000e+03,3.397871202457951415e-09,2.001242959097864578e-06,-5.047262392501649831e-08
1.453000000000000000e+03,3.393880545031846575e-09,1.997081520728433718e-06,-4.787955762209126829e-08
1.454000000000000000e+03,3.389896809140689320e-09,1.992990992924874593e-06,-4.529276855902957520e-08
1.455000000000000000e+03,3.385919979936080592e-09,1.988965982364631152e-06,-4.271249641958847566e-08
1.456000000000000000e+03,3.381950042569676342e-09,1.985001095740562496e-06,-4.013898088684000826e-08
1.457000000000000000e+03,3.377986982193187942e-09,1.981090939760939068e-06,-3.757246164317109428e-08
1.458000000000000000e+03,3.374031587287763312e-09,1.977230356611380227e-06,-3.501318253988963115e-08
1.459000000000000000e+03,3.370082235406927095e-09,1.973413481652749968e-06,-3.246137461491661310e-08
1.460000000000000000e+03,3.366139715973108706e-09,1.969635157560457675e-06,-2.991728202299191497e-08
1.461000000000000000e+03,3.362204014138243268e-09,1.965889991103788115e-06,-2.738114444379067545e-08
1.462000000000000000e+03,3.358275115054322152e-09,1.962172589067442902e-06,-2.485320155630306481e-08
1.463000000000000000e+03,3.354353003873393808e-09,1.958477558251534991e-06,-2.233369303883410292e-08
1.464000000000000000e+03,3.350437665747561276e-09,1.954799505471594182e-06,-1.982285856900377838e-08
1.465000000000000000e+03,3.346529085828985914e-09,1.951133037558563311e-06,-1.732093782374698235e-08
1.466000000000000000e+03,3.342627249269886569e-09,1.947472761358798251e-06,-1.482817047931356309e-08
1.467000000000000000e+03,3.338732141222535441e-09,1.943813283734069177e-06,-1.234479621126823836e-08
1.468000000000000000e+03,3.334843746839263047e-09,1.940149211561563537e-06,-9.871054694490716142e-09
1.469000000000000000e+03,3.330962051272456564e-09,1.936475151733877577e-06,-7.407185603175597845e-09
1.470000000000000000e+03,3.327087831835878138e-09,1.932786171501300639e-06,-4.953429790617944885e-09
1.471000000000000000e+03,3.323219488439112283e-09,1.929075956219355601e-06,-2.510023988112251599e-09
1.472000000000000000e+03,3.319357799317895414e-09,1.925339574046278701e-06,-7.720963206416038538e-11
1.473000000000000000e+03,3.315502749624835568e-09,1.921571631935041849e-06,2.344773606014945019e-09
1.474000000000000000e+03,3.311654324512598680e-09,1.917766736854029563e-06,4.755686055298714407e-09
1.475000000000000000e+03,3.307812509133907353e-09,1.913919495787040670e-06,7.155288045645891871e-09
1.476000000000000000e+03,3.303977288641539606e-09,1.910024515733288300e-06,9.543339907600286655e-09
1.477000000000000000e+03,3.300148648188332191e-09,1.906076403707399891e-06,1.191960197239077485e-08
1.478000000000000000e+03,3.296327357770386105e-09,1.902069993253901368e-06,1.428383627297063419e-08
1.479000000000000000e+03,3.292511831946512650e-09,1.897999437904684178e-06,1.663580001995330366e-08
1.480000000000000000e+03,3.288702841622197405e-09,1.893859571711441791e-06,1.897525496607990196e-08
1.481000000000000000e+03,3.284900371950498391e-09,1.889645001749816178e-06,2.130196144529107871e-08
1.482000000000000000e+03,3.281104408084529466e-09,1.885350335110861924e-06,2.361567979221251641e-08
1.483000000000000000e+03,3.277315715497600888e-09,1.880970626906134071e-06,2.591617651480792952e-08
1.484000000000000000e+03,3.273532717802680817e-09,1.876499587182764761e-06,2.820320014848994334e-08
1.485000000000000000e+03,3.269756181374709689e-09,1.871932272124785943e-06,3.047651665460580896e-08
1.486000000000000000e+03,3.265986091367023872e-09,1.867263288883625110e-06,3.273588637046445046e-08
1.487000000000000000e+03,3.262222432933015569e-09,1.862487244626123001e-06,3.498106963405983311e-08
1.488000000000000000e+03,3.258465967061709145e-09,1.857598967754539036e-06,3.721183121559878844e-08
1.489000000000000000e+03,3.254715126343129767e-09,1.852592622430492614e-06,3.942792285530587408e-08
1.490000000000000000e+03,3.250970672660266906e-09,1.847463037668436003e-06,4.162910905906734634e-08
1.491000000000000000e+03,3.247232591166733211e-09,1.842204820696225540e-06,4.381515016758900937e-08
1.492000000000000000e+03,3.243500867016202124e-09,1.836812578757130382e-06,4.598580652226157947e-08
1.493000000000000000e+03,3.239776256751476488e-09,1.831281355283009129e-06,4.814084993131128514e-08
1.494000000000000000e+03,3.236057201863421640e-09,1.825604883849903721e-06,5.028001831471247438e-08
1.495000000000000000e+03,3.232344459781226074e-09,1.819778209236430370e-06,5.240308296871257438e-08
1.496000000000000000e+03,3.228638015658782850e-09,1.813795938746229870e-06,5.450980423738560919e-08
1.497000000000000000e+03,3.224938622509027277e-09,1.807652894971629885e-06,5.659994920597509708e-08
1.498000000000000000e+03,3.221244728889213186e-09,1.801343253949295132e-06,5.867326498587229161e-08
1.499000000000000000e+03,3.217557088692661582e-09,1.794861839033184336e-06,6.072951841474327733e-08
1.500000000000000000e+03,3.213875687073490105e-09,1.788203257587954309e-06,6.276846983937374836e-08
1.501000000000000000e+03,3.210201273837950962e-09,1.781364002156677666e-06,6.478992939032861798e-08
1.502000000000000000e+03,3.206532306058596301e-09,1.774345134266860622e-06,6.679379878644689495e-08
1.503000000000000000e+03,3.202869535912790312e-09,1.767150452474836549e-06,6.878005943442099058e-08
1.504000000000000000e+03,3.199213712089454859e-09,1.759783538985843723e-06,7.074868621631670965e-08
1.505000000000000000e+03,3.195563297193347533e-09,1.752247346377679648e-06,7.269962897015332505e-08
1.506000000000000000e+03,3.191919040783400155e-09,1.744545457713909886e-06,7.463286234373493632e-08
